note,review_type,level,check,finding
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,INFO,Source residue,"The note is about AgeMem and explicitly frames itself as an analysis of that system, so AgeMem-specific terminology (ALFWorld, HotpotQA, GRPO, step-wise advantage broadcasting) is expected. However, the phrase ""boiling cauldron"" appears twice (""the boiling cauldron's mutations,"" ""the boiling cauldron's 'mutations differ on two axes' analysis"") without introduction or link. A reader encountering this note without prior context would not know what the boiling cauldron refers to. This is residue from the KB's internal vocabulary rather than from the AgeMem source."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,INFO,Anthropomorphic framing,"The note uses ""AgeMem learns,"" ""AgeMem succeeds,"" and ""AgeMem confirms"" throughout. Since AgeMem is a system (not a model), attributing learning and success to it is standard engineering language. One borderline case: ""the LLM's own instruction-following attempts"" — this is precise enough (instruction-following is a behavioral description). No action needed, but flagging for awareness."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus appears in the note. The analysis is conducted entirely in prose. The note uses bold text for emphasis but not as pseudo-formal decoration. Check passes cleanly."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,CLEAN,Orphan references,"Specific numbers are cited with clear provenance: ""23-49% improvement"" and ""8-9 percentage points"" come from AgeMem (linked in the opening). ""Add operations from 0.92 to 1.64 per episode"" is attributed to post-training AgeMem agents. ""Six memory operations"" are named explicitly. All empirical claims trace to the linked ingest. No orphan figures detected."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The note's evidence comes from AgeMem (a machine learning system) and is applied to KB design (also a machine learning/knowledge management domain). The note explicitly bridges the transfer in the ""Comparison to KB learning"" section by naming what transfers and what doesn't: ""AgeMem's policy learns which facts help complete tasks. The KB needs a policy that learns which connections help answer questions that haven't been asked yet."" The note also flags where the analogy breaks down. No unbridged transfers detected."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,CLEAN,Redundant restatement,"Sections open with new content rather than restating prior conclusions. ""What it accumulates: facts without reach"" does not re-explain the policy/operations distinction from the prior section. ""Comparison to KB learning"" introduces the oracle gap rather than restating what the oracle is. The note reads as a progressive argument without redundant bridges."
methodology-enforcement-is-constraining.md,prose-review,WARN,Confidence miscalibration,"The opening sentence asserts the mapping as fact: ""The ways we enforce methodology in the KB — instructions, skills, hooks, scripts — map directly onto the constraining spectrum."" The table and gradient are the note's own construction (an application of constraining theory to a new domain), not a cited finding. The six-layer table with its reliability ordering is a proposed model, but is presented with assertive framing throughout (""The key insight: hooks are not cleanly 'deterministic'""). The maturation trajectory section similarly asserts: ""new best practices should start as underspecified natural-language guidance and constrain toward precise, deterministic enforcement as they prove out"" — this is a design recommendation presented as a principle."
methodology-enforcement-is-constraining.md,prose-review,WARN,Proportion mismatch,"The core claim is in the title: methodology enforcement IS constraining. The table and opening two paragraphs establish this mapping (roughly 350 words). The ""Maturation trajectory"" section then receives roughly 550 words of development — substantially more than the core mapping it depends on. The ""Current state"" section (50 words) and ""Open questions"" (80 words) are thin by comparison. The maturation trajectory is important but secondary to the core mapping claim; it currently dominates the note."
methodology-enforcement-is-constraining.md,prose-review,INFO,Source residue,"The note references ""arscontexta"" without introduction: ""the three-tier model (instruction -> skill -> hook) that arscontexta uses oversimplifies."" A reader unfamiliar with arscontexta would not know what this refers to — it reads as residue from a specific system review that leaked into a general note about constraining. The note does not link to the arscontexta related-system review either."
methodology-enforcement-is-constraining.md,prose-review,INFO,Redundant restatement,"The second paragraph (""Instructions have the lowest *persistent* reliability because both phenomena compound..."") partially restates what the table already shows. The first sentence re-explains the compounding of trigger indeterminism and semantic underspecification, which the table's columns already encode. The paragraph does add the useful observation about skills eliminating the trigger problem, but its opening is setup the reader doesn't need after reading the table."
methodology-enforcement-is-constraining.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation or mathematical apparatus is used. The table uses plain-language columns (Trigger, Response, Reliability) rather than formalism. The description references the ABC paper's ""D*=alpha/gamma"" in the Relevant Notes section, but this is a citation rather than notation the note itself introduces. Clean."
methodology-enforcement-is-constraining.md,prose-review,CLEAN,Orphan references,"The note cites specific numbers — ""50% of AGENTS.md files were never changed,"" ""additions (78 commits) and modifications (59) vastly outnumber removals (23) and section deletions (2)"" — and attributes them to ""The context engineering study"" with a link to the ingest file. The source (context-engineering-ai-agents-oss.ingest.md) confirms these numbers. Clean."
methodology-enforcement-is-constraining.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The note's evidence stays within its own domain (KB methodology enforcement). The context engineering study data is about AGENTS.md files, which are the same kind of artifact the note discusses. ADR-001 is an internal example. No cross-domain transfer is attempted without bridging. Clean."
methodology-enforcement-is-constraining.md,prose-review,CLEAN,Anthropomorphic framing,"The note uses ""the LLM interprets,"" ""the LLM remembers,"" ""the LLM decides,"" and ""the LLM follows."" These are borderline but contextually appropriate — the note is about what happens at the prompt/agent layer where interpretation-language is the standard vocabulary. ""Interprets"" and ""decides"" describe observable behavior (selecting among possible responses) rather than claiming internal mental states. ""Remembers"" in ""the LLM may not remember to apply the practice"" is the most anthropomorphic instance, but it appears once and the surrounding context makes clear this means ""the instruction may not be present in context or attended to."" Clean, though ""remembers"" could be tightened if the note is revised for other reasons."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,WARN,Pseudo-formalism,"The title and body frame MVV as an optimization problem (""maximally reduces,"" ""smallest set,"" ""optimal set""), and the note claims ""this framing also makes the concept testable in principle."" However, no optimization formalism is actually provided — there is no objective function, no constraint specification, no procedure for comparing candidate vocabularies beyond the verbal suggestion that one could use ""prequential coding"" with ""a fixed observer."" The optimization language does rhetorical work (it sounds more precise than Kim's ""conceptual thresholds"") but the note's actual contribution is a reframing in prose, not a formalization. Deleting every optimization-flavored phrase and re-reading: the argument is equally clear."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,WARN,Confidence miscalibration,"The sentence ""Two mechanisms already in the KB explain why a set of names can have this effect"" presents the KB's own framework as established explanation. The discovery note and distillation note are themselves the KB's constructions, not externally validated theory. Likewise ""naming provides the unit of cost reduction"" and ""distillation explains why the optimal set varies by observer"" assert rather than propose. The note is building a novel synthesis from its own prior notes — that synthesis is proposed, not established."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,INFO,Source residue,"The examples ""textbooks, codebases, and papers"" in the opening paragraph and ""a human learning 3D graphics and an agent parsing 3D file formats"" in the distillation paragraph are concrete enough to be illustrative but general enough not to constitute residue from Kim's specific tweet thread. The one instance worth checking: ""domainmaps.co"" is mentioned as Kim's prototype without any description of what it does. A reader unfamiliar with the source gets no context for evaluating the claim that it ""provides neither"" a measure of extraction nor a fixed observer."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,INFO,Proportion mismatch,"The two mechanism paragraphs (naming and distillation) are roughly balanced with each other, but the testability claim in the final sentence of the main body (""Given two candidate vocabularies..."") is compressed into a single dense sentence. Testability is arguably the note's strongest differentiator from Kim's original framing — it is what the optimization reframing buys you — yet it receives the least development. This is minor given the note's seedling status, but worth flagging for future expansion."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,CLEAN,Source residue,"The note cleanly separates Kim's framing (""minimum viable ontology,"" ""conceptual thresholds"") from its own reframing (""minimum viable vocabulary,"" ""extraction cost""). The terminological substitution is explicitly justified in paragraph 2. No vocabulary from the source tweet thread leaks in unmarked."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,CLEAN,Orphan references,"All specific claims are attributed. Kim (2026) is sourced. Meyer & Land are named in the Open Questions section and flagged as an open question rather than asserted. The epiplexity framework is linked. ""domainmaps.co"" is attributed to Kim. No floating empirical claims or unsourced numbers."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The note applies to both humans and agents and explicitly addresses why the same framework covers both (""a human without domain experience, an agent without domain vocabulary in context""). The bridge is the shared concept of ""bounded observer."" The Meyer & Land reference in Open Questions is correctly kept as a question rather than asserted as transferring."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,CLEAN,Redundant restatement,"No section re-explains what a prior section established. The summary paragraph (""Together, the two mechanisms ground the optimization claim..."") synthesizes rather than restates — it combines the two mechanisms into a testability claim, which is new."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,prose-review,CLEAN,Anthropomorphic framing,"The note uses ""bounded observer"" consistently for both humans and agents, avoiding attribution of human mental states to models. ""Extract,"" ""reach,"" ""lack"" are used for the observer's computational limitations, which is precise rather than anthropomorphic."
needs-testing.md,prose-review,WARN,Proportion mismatch,"The note's two sections are drastically unequal. ""Extract, connect, review cycle"" gets substantial treatment (pipeline description, assessment of where value is created, cross-reference to the aspirational learning loop), while ""Input classification before processing"" gets two sentences with no examples, no elaboration, and no links. The note's purpose is to collect ideas that need testing, so each entry should have enough substance to make the test actionable. Input classification is currently too thin to act on."
needs-testing.md,prose-review,INFO,Source residue,"The note's claimed scope is general (""Ideas that look promising but haven't been tested enough to confirm""), but the two ideas it contains are both KB-methodology-specific. This is not a mismatch per se — the note lives in a KB-methodology project — but the title ""Needs testing"" and opening line frame it as a general-purpose holding pen, while the content is entirely about KB ingestion workflows. A reader encountering this via search for ""testing"" would find something different from what the framing implies."
needs-testing.md,prose-review,INFO,Confidence miscalibration,"""The connect phase seems to be where most value is created"" uses appropriate hedging (""seems to be""). However, the immediately following sentence ""Likely needs tweaking"" is vague — it asserts probable inadequacy without saying what kind of tweaking or what symptom motivates the claim. This is not overconfidence but underspecification: a reader cannot evaluate or act on ""likely needs tweaking."""
needs-testing.md,prose-review,INFO,Anthropomorphic framing,"Minor: no anthropomorphic language is present, but noting that ""extract pulls insights from source material"" uses ""pulls insights"" which slightly personifies the extract phase. This is borderline idiomatic and unlikely to mislead."
needs-testing.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation, variables, or mathematical apparatus present. The note uses plain prose throughout."
needs-testing.md,prose-review,CLEAN,Orphan references,"No specific figures, data points, percentages, or named studies appear in the note. The one cross-reference (to the aspirational learning loop note) is linked."
needs-testing.md,prose-review,CLEAN,Unbridged cross-domain evidence,No cross-domain evidence is cited. Both ideas are described within the KB-methodology domain and no external empirical findings are invoked.
needs-testing.md,prose-review,CLEAN,Redundant restatement,"The note has only two short sections, each with a single paragraph. Neither restates the other. The opening line (""Ideas that look promising but haven't been tested enough to confirm"") serves as a brief framing preamble, not a restatement."
notes-need-quality-scores-to-scale-curation.md,prose-review,WARN,Confidence miscalibration,"The note presents its proposed scoring framework — status weights, type maturity, inbound link counts, recency decay tables — with assertive language (""Status is the strongest signal,"" ""Type reflects structural maturity,"" ""Inbound link count is a social proof signal"") despite being entirely the note's own construction. None of these dimensions are cited from prior work or empirical evidence. The tables assign weight orderings (""highest,"" ""medium,"" ""low,"" ""lowest"") and decay rates (""Fast,"" ""None"") as if established, yet this is a speculative design proposal. The note's own status is `seedling`, which reinforces that this is unvetted."
notes-need-quality-scores-to-scale-curation.md,prose-review,WARN,Proportion mismatch,"The core claim is that notes need quality scores to scale curation — i.e., this is fundamentally about a scaling problem and its fix. The scaling problem gets one paragraph (the opener). The scoring dimensions section (~20 lines including two tables) gets the bulk of development, but the note never establishes *how bad* the scaling problem actually is or *what evidence* suggests the current approach will break. The ""Where scores get used"" section (the payoff — what scores actually enable) gets only three short paragraphs. The most load-bearing argument — why filtering is necessary and what happens without it — is underdeveloped relative to the taxonomy of scoring dimensions."
notes-need-quality-scores-to-scale-curation.md,prose-review,INFO,Pseudo-formalism,"The two tables (Status score weights, Recency decay by content type) look structured but don't add precision beyond the prose. The Status table's ""Score weight"" column uses ordinal labels (highest/medium/low/lowest) that the prose already conveys. The Recency table's ""Recency decay"" column uses binary labels (Fast/None) which could be stated in a sentence. These aren't problematic — tables aid scanability — but they risk implying a more rigorous scoring model than exists."
notes-need-quality-scores-to-scale-curation.md,prose-review,INFO,Orphan references,"The note mentions ""~100 notes"" as the current scale and ""200-500 notes"" as a threshold for the cheapest filtering approach. These are reasonable estimates but unsupported — neither is derived from measurement. The ""200-500"" range in particular implies empirical grounding that doesn't exist. Minor concern given the note is a design proposal, but worth flagging."
notes-need-quality-scores-to-scale-curation.md,prose-review,CLEAN,Source residue,"The note operates at a consistent level of generality throughout. All examples (keyword search, /connect skill, frontmatter status, seedling pruning) are native to the KB domain the note addresses. No leaked framing from an external source domain."
notes-need-quality-scores-to-scale-curation.md,prose-review,CLEAN,Redundant restatement,"Each section opens with its own contribution. ""Where scores get used"" does not re-explain what scores are. ""Implementation spectrum"" does not re-derive the scoring dimensions. The note reads as a single coherent draft rather than assembled fragments."
notes-need-quality-scores-to-scale-curation.md,prose-review,CLEAN,Anthropomorphic framing,"The note refers to ""an agent"" evaluating candidates, which is accurate operational language for the /connect skill's behavior. No language attributes mental states to models or tools."
notes-need-quality-scores-to-scale-curation.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The note does not cite cross-domain studies. All claims stay within the KB-maintenance domain. The ""social proof signal"" phrase (for inbound link count) is a loose analogy to social dynamics but is immediately clarified as ""the graph-topology version of citation count,"" which is a fair bridge."
operational-signals-that-a-component-is-a-relaxing-candidate.md,prose-review,WARN,Proportion mismatch,"The first signal (paraphrase brittleness) is roughly three times longer than any other signal, driven by extended discussion of Rabanser et al. and Ma et al. The core claim of that signal is established in the first two sentences; the remaining ~120 words are source elaboration (""psychologically grounded emotion/personality templates at three calibrated perturbation distances (d=0.1 light lexical, d=0.2 moderate style, d=0.3 substantial transformation) across 14,760 variants and 14 models""). Meanwhile, signals like ""process constraints rather than outcome constraints"" and ""hard to specify failure conditions"" -- which are arguably more novel contributions of this note -- get ~50 words each. The proportions weight evidence-citing over the note's own analytical contribution."
operational-signals-that-a-component-is-a-relaxing-candidate.md,prose-review,WARN,Source residue,"The note's title and framing claim generality about ""components"" in systems, but the paraphrase brittleness signal is developed entirely through LLM-specific evidence (prompt robustness, emotion/personality templates, model comparisons). Terms like ""R_prompt,"" ""Qwen-1.5B highest AUC-E,"" ""14 models"" assume the reader is working with LLMs. The other five signals are written in domain-neutral language (""component,"" ""unit tests,"" ""integration""), making the first signal's LLM-specificity a contrast. If the note is about components generally, the LLM evidence is an example that should be framed as one; if the note is about LLM agent components specifically, the title and description should say so."
operational-signals-that-a-component-is-a-relaxing-candidate.md,prose-review,INFO,Unbridged cross-domain evidence,"The interpretation sentence ""we interpret the findings as evidence that paraphrase brittleness is a measurable and prevalent signal -- exactly what you'd expect if many agent components encode theories about input format rather than specifications of meaning"" bridges from the cited LLM studies to the note's theoretical framework. The bridge is present but thin -- it asserts the connection (""exactly what you'd expect"") without explaining the shared mechanism that makes LLM prompt sensitivity an instance of the general theory/specification distinction. The note would be stronger if the bridge stated why prompt brittleness in LLMs shares a mechanism with the vision-features pattern (both cases: the component was optimized for a surface representation of the input rather than the underlying structure the input represents)."
operational-signals-that-a-component-is-a-relaxing-candidate.md,prose-review,INFO,Confidence miscalibration,"The opening paragraph appropriately hedges: ""they detect badly-fitting theories, not the theory/spec distinction itself, since a well-regularised learned component can pass all five early signals yet still encode a theory that scale will supersede."" Individual signal descriptions, however, use assertive causal language: ""it's relying on surface patterns rather than capturing the underlying structure,"" ""the spec is probably a theory."" The tension is minor because the framing paragraph sets the right epistemic context, but a reader encountering a signal in isolation (via search) would get the assertive version without the hedge."
operational-signals-that-a-component-is-a-relaxing-candidate.md,prose-review,CLEAN,Pseudo-formalism,"No mathematical notation, variables, or equation-like structures. The perturbation distances (d=0.1, d=0.2, d=0.3) are quoted from Ma et al., not the note's own apparatus; they describe the source's methodology, not a formal model the note introduces."
operational-signals-that-a-component-is-a-relaxing-candidate.md,prose-review,CLEAN,Orphan references,"All specific numbers and named findings are cited with linked sources. ""14,760 variants and 14 models"" traces to the Ma et al. source. ""R_prompt"" traces to Rabanser et al. ""Qwen-1.5B highest AUC-E"" traces to Ma et al. No uncited empirical claims found."
operational-signals-that-a-component-is-a-relaxing-candidate.md,prose-review,CLEAN,Redundant restatement,"The ""Composition failure"" signal could appear redundant with the ""Isolation-vs-integration gap"" signal, but the note explicitly distinguishes them: isolation-vs-integration is an early-detection signal testable before production, while composition failure is a ""late-stage confirmation"" that is ""expensive to discover."" The distinction is load-bearing and not restatement."
operational-signals-that-a-component-is-a-relaxing-candidate.md,prose-review,CLEAN,Anthropomorphic framing,"No language attributing mental states to models or components. ""Relying on surface patterns rather than capturing the underlying structure"" describes functional behavior of a component, not cognitive states. ""It has overfit to a particular theory"" is metaphorical but standard technical usage."
oracle-strength-spectrum.md,prose-review,WARN,Pseudo-formalism,"The amplification section introduces formal-looking notation: ""TPR > FPR"" and ""1/(TPR-FPR)^2"" scaling. The scaling formula is stated without derivation, assumptions, or a source citation. A reader cannot use it to make a quantitative prediction because the note never defines what population the rates are measured over, what the checks are, or how decorrelation is quantified. The surrounding prose (""even a weak spec is useful"" and ""you need above-chance discrimination, not certainty"") conveys the same insight without the formula. The TPR > FPR condition itself does genuine conceptual work (it sets the manufacturing bar), but the scaling formula is decorative."
oracle-strength-spectrum.md,prose-review,WARN,Orphan references,"""Quant firms pay $600k for 'research taste'"" appears in the open questions section with no source, date, or context. It reads as a specific empirical claim (a salary figure) but is unsupported. The Tam et al. source linked in the same passage discusses automation of engineering vs. research, but the $600k figure does not appear to originate from that source."
oracle-strength-spectrum.md,prose-review,WARN,Confidence miscalibration,"The three-step decomposition ""Manufacture, amplify, monitor"" is the note's own construction, and the maturation path (item 3) explicitly flags it as ""invented here"" and ""unverified."" However, the section heading and the body prose present it with assertive framing: ""Oracle hardening decomposes into three steps"" and ""The steps have different failure modes: manufacturing without amplification gives a single fragile check; amplification without manufacturing leaves you voting over noise."" The maturation path's hedge arrives too late to recalibrate a reader who has already absorbed the framework as established."
oracle-strength-spectrum.md,prose-review,INFO,Proportion mismatch,"The core claim is in the title: oracle strength is a spectrum. The section that establishes this (""The spectrum"") is 8 lines — a bullet list with one-sentence descriptions per level. The ""Manufacture, amplify, monitor"" section is roughly 3x longer and develops a secondary framework (the pipeline) rather than the primary claim (the spectrum itself). The spectrum section could benefit from more development: what makes something move along the gradient? Are the five levels discrete or continuous? Are there intermediate positions? The note's weight currently sits on the pipeline, not the spectrum."
oracle-strength-spectrum.md,prose-review,INFO,Source residue,"The term ""bitter-lessoning"" in the open questions (""Does oracle strength predict bitter-lessoning?"") is an informal verb form coined from the bitter lesson concept. While this is consistent with the note's own vocabulary (the bitter lesson boundary is its foundation), the verb form ""bitter-lessoning"" may read as jargon to anyone not already familiar with this KB's framing. This is borderline — the note defines its relationship to the bitter lesson in the opening paragraph, and the term appears only in the open questions section, which is exploratory."
oracle-strength-spectrum.md,prose-review,CLEAN,Source residue,"The note claims generality across engineering domains and uses examples from multiple domains (cryptography, schema validation, user churn, regression testing, code review). No single source domain dominates the framing. The bitter lesson / vision features vocabulary is appropriate since it is the explicit foundation being refined."
oracle-strength-spectrum.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The Rabanser et al. finding (capability gains yield small reliability improvements) is from an AI-systems study applied to AI-systems claims — no domain bridge is needed. The note hedges appropriately: ""If this pattern holds broadly — and it may not, since such findings are sensitive to the specific models and benchmarks used."" The Karpathy verifiability framing is likewise applied within its native domain."
oracle-strength-spectrum.md,prose-review,CLEAN,Redundant restatement,"Sections are well-delineated. Each opens with its own contribution. The ""Generator/verifier pattern"" section references oracle strength from the spectrum section but does so to make a new claim (the pattern requires sufficient oracle strength), not to restate prior material. No redundant setup paragraphs found."
oracle-strength-spectrum.md,prose-review,CLEAN,Anthropomorphic framing,"The note avoids anthropomorphic language about models. The closest case is the Rabanser finding about ""model self-assessment"" which is a technical term for a model scoring its own outputs, not an attribution of mental states. Language throughout uses ""stores,"" ""encodes,"" ""surfaces"" — no ""knows,"" ""understands,"" or ""believes."""
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,WARN,Confidence miscalibration,"The note asserts ""Routing instructions are loaded every session"" and ""Periodic hygiene checks are different. They are low-frequency operational maintenance and are typically triggered by something external"" as settled facts. These are design choices specific to this KB's architecture, not universal truths, yet they are stated without hedging or attribution. The routing/operations distinction is the note's own construction and could be flagged as a proposed decomposition rather than an established one."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,INFO,Proportion mismatch,"The core claim — that hygiene belongs in external triggers, not routing — is developed in two short paragraphs, while the ""Relevant Notes"" section carries three links with relationship descriptions. The argumentative body is thin relative to the claim's specificity. The note names two responsibilities (routing vs. operations) and asserts they should be separate, but the consequences of blurring them get only one sentence (""adds instruction noise on every session while helping only occasionally""). A reader might want one more concrete sentence about what goes wrong when the separation is violated — a missed audit, a noisy context window, etc."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,Source residue,"The note operates at the KB-methodology level throughout. Vocabulary (""routing instructions,"" ""session,"" ""operations catalogue,"" ""CI,"" ""heartbeat job"") is native to that domain. No leaked framing from a narrower source domain detected."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,Pseudo-formalism,No formal notation or mathematical apparatus is present. The note argues entirely in prose.
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,Orphan references,"No specific figures, data points, percentages, or empirical claims appear. All references are to other notes in the KB."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,Unbridged cross-domain evidence,The note does not cite evidence from external domains. Its claims are internal design decisions about this KB system.
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,Redundant restatement,The note is short (two body paragraphs plus a links section). No section re-explains what a prior section established; each paragraph advances the argument.
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,Anthropomorphic framing,"No language attributing human-like properties to models or systems. The note discusses architectural choices, not model behavior."
pointer-design-tradeoffs-in-progressive-disclosure.md,prose-review,WARN,Confidence miscalibration,"The note asserts its three-axis framework (context-specificity, cost, reliability) and its taxonomy of pointer types (fixed, query-time, crafted) as established fact: ""They vary on three axes,"" ""No single type wins all three. A system needs a mix."" This is the note's own analytical construction, not a cited framework, yet it is presented with the confidence of settled knowledge rather than proposed analysis. The summary table and ""Design implications"" table reinforce this by presenting the categories as exhaustive without hedging."
pointer-design-tradeoffs-in-progressive-disclosure.md,prose-review,INFO,Source residue,"The note references ""OpenViking"" extensively, including specific implementation details like "".abstract.md,"" "".relations.json reason strings,"" and ""L0/L1/L2"" tier labels. The note's title and opening paragraph claim general scope (""pointer design tradeoffs in progressive disclosure""), but roughly a third of the body (the ""What this looks like in practice"" section plus scattered references) is OpenViking-specific comparison. This is not strictly residue — the comparison is explicitly framed — but the volume of OpenViking-specific detail is high relative to the note's general framing. A reader unfamiliar with OpenViking must absorb substantial system-specific terminology to follow the argument."
pointer-design-tradeoffs-in-progressive-disclosure.md,prose-review,INFO,Proportion mismatch,"The ""Reliability"" section (~200 words) carries the note's most distinctive insight — that reliability complicates the naive ""maximize specificity"" strategy and that agent statelessness creates a degradation cliff. The ""Context-specificity"" section (~250 words, plus the three link-phrase examples) gets comparable or greater space, but its content is more straightforward (a spectrum from fixed to crafted). The proportions are not severely off, but the reliability insight — which is what makes this note more than a taxonomy — could warrant deeper development relative to the more taxonomic context-specificity section."
pointer-design-tradeoffs-in-progressive-disclosure.md,prose-review,CLEAN,Pseudo-formalism,The note uses tables for comparison rather than formal notation. The tables organize genuine distinctions (pointer type vs. properties) rather than decorating prose with symbols. No pseudo-formal apparatus detected.
pointer-design-tradeoffs-in-progressive-disclosure.md,prose-review,CLEAN,Orphan references,"The note contains one specific figure-like claim: ""~5-10 tok,"" ""~100 tok,"" ""~50 tok,"" ""~2000 tok,"" ""~20 tok"" in the comparison table. These are approximate token counts used as size characterizations rather than empirical measurements, and they are presented with the ""~"" marker signaling estimation. No named studies, percentages, or empirical claims appear without context."
pointer-design-tradeoffs-in-progressive-disclosure.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The note stays within its own domain (knowledge system design, agent navigation). It references human judgment for crafted pointers but does not cite cross-domain empirical findings that would need bridging. The OpenViking comparison is system-to-system, not cross-domain."
pointer-design-tradeoffs-in-progressive-disclosure.md,prose-review,CLEAN,Redundant restatement,"Sections build on each other without re-explaining prior material. The ""Reliability"" section opens by directly addressing the new axis rather than restating the context-specificity discussion. The ""What this looks like in practice"" section moves to concrete comparison without re-deriving the framework."
pointer-design-tradeoffs-in-progressive-disclosure.md,prose-review,CLEAN,Anthropomorphic framing,"The note uses ""agent"" consistently to refer to LLM agents navigating the knowledge base, not to attribute human-like properties. Verbs applied to agents are appropriate: ""scan,"" ""load,"" ""decide."" The note does not use ""understands,"" ""believes,"" or ""knows"" for models."
process-structure-and-output-structure-are-independent-levers.md,prose-review,WARN,Confidence miscalibration,"The opening sentence asserts ""two distinct ways that the KB has been treating as one"" as established fact, but the note provides one empirical source (Ugare & Chandra) which, by the note's own admission, ""does not ablate individual template components, so it cannot isolate how much of the gain comes from process constraints versus the incidental output formatting."" The independence claim — the note's central thesis — is a proposed analytical decomposition, not an empirically established result. Yet the title and framing use direct assertion (""are independent levers"") throughout, with no hedging until the empirical-support section partially qualifies the evidence. The open-questions section correctly hedges its speculations, but the core framework should receive similar epistemic marking."
process-structure-and-output-structure-are-independent-levers.md,prose-review,WARN,Proportion mismatch,"The core claim is that process structure and output structure are independent. The section that most directly argues for this — the opening paragraphs and the ""Empirical support"" section — runs roughly 180 words for the empirical case. Meanwhile ""Two mechanisms, split two ways"" runs roughly 200 words developing how distribution selection and interpretation narrowing apply to the distinction. The mechanism-mapping section is useful but secondary; the note's load-bearing argument (that the two really are independent and that independence matters) deserves at least comparable development. In particular, the independence argument currently rests on a single paper and a brief logical observation (""you can have output structure without process structure...""). Strengthening the independence case with additional examples or reasoning would better match the confidence of the downstream mechanism analysis."
process-structure-and-output-structure-are-independent-levers.md,prose-review,INFO,Source residue,"The note claims general scope (structured templates constraining LLM generation) but the sole empirical evidence comes from code verification (Ugare & Chandra on agentic code reasoning). Terms like ""trace each execution path"" and ""enumerate all cases"" in the opening definition of process structure lean toward code-domain framing. The human-methodology examples (peer review, style guides, scientific papers) help generalize, but the empirical grounding remains single-domain. This is not residue in the strict sense — the source is properly cited — but the generality of the claim outpaces the breadth of the evidence."
process-structure-and-output-structure-are-independent-levers.md,prose-review,INFO,Redundant restatement,"The final paragraph of ""Two mechanisms, split two ways"" (""The methodology-enforcement note already captures the process side..."") partially restates what the relevant-notes section says about the methodology-enforcement link. The paragraph does add the connective claim (""connects that observation to the distribution-selection and interpretation-narrowing mechanisms""), so it is not pure restatement, but the overlap is noticeable."
process-structure-and-output-structure-are-independent-levers.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation, variables, or equations. The note uses only prose and conceptual distinctions. No issue."
process-structure-and-output-structure-are-independent-levers.md,prose-review,CLEAN,Orphan references,"The one specific empirical claim (""5-12pp accuracy gains"") is attributed to Ugare & Chandra (2026) with a link to the ingest. The Sonnet non-improvement claim in open questions is also attributed to the same source. No uncontextualized numbers or uncited claims."
