note,warn_count,info_count,top_warning_checks,sample_warning
programming-practices-apply-to-prompting.md,3,4,"Completeness, Grounding — domain coverage","The enumeration of ""Practices we apply"" lists five items (Typing, Progressive compilation, Testing, Version control, Design for testability), but the note's title and opening claim frame this as a general transfer — ""programming practices apply to prompting."" Several standard programming practices are absent from the enumeration yet arguably transfer: abstraction/modularity (composing prompts from reusable parts), code review (reviewing prompts for ambiguity), dependency management (managing which context loads which context), refactoring (restructuring prompts without changing behavior). The note's own Open Questions section acknowledges ""Code review for prompts? Dependency injection for context? Refactoring patterns?"" — which suggests the author knows the list is incomplete. However, the note presents its five practices as ""Practices we apply"" without qualifying ""these are representative, not exhaustive."" A reader could mistake this for a claimed complete enumeration, especially since the section heading uses the definite form. Boundary case: abstraction/modularity is arguably the most fundamental programming practice and its omission is notable given the KB itself relies heavily on composable notes."
scheduler-llm-separation-exploits-an-error-correction-asymmetry.md,3,4,"Completeness/Boundary, Grounding/Domain, Grounding/Attribution","The bookkeeping/semantic dichotomy is presented as exhaustive (""bookkeeping and semantic work""), but there is a significant class of operations that sit between them: structured transformations with partial specifications. Example: reformatting a document from one schema to another where the target schema is well-defined but the mapping from source fields to target fields requires judgment. The output format is fully specified (bookkeeping-like) but the content mapping is underspecified (semantic-like). The note's framework forces this into one category or the other, but the error profile is genuinely mixed — format errors are eliminable by symbolic substrate, content-mapping errors are not. The note acknowledges a boundary (""a cost gradient, not a hard line"") but the three-row conjecture table treats the two categories as discrete. This matters because many real agent tasks involve exactly this mixed regime, and the note's guidance on where to place the boundary is thin."
session-history-should-not-be-the-default-next-context.md,3,4,"Completeness, Grounding — domain coverage, Grounding — Slate attribution","The three-trace-type taxonomy (""conversation transcripts,"" ""tool/action traces,"" ""reasoning traces"") is presented as decomposing what ""history"" conflates (""at least three trace types""). Boundary case: **decision/judgment artifacts** — when an agent makes a routing decision, a triage call, or an approval, the result is neither a conversation turn, a tool call, nor chain-of-thought reasoning. It is a discrete judgment output. These could be forced into ""tool/action traces"" (since a judgment call is technically a call), but the note's own description of that category emphasizes ""sequences of external calls and their results,"" which reads as tool-use traces, not judgment outputs. The ""at least"" qualifier provides an escape hatch, but the taxonomy is presented as if it covers the interesting space without naming this gap."
skills-derive-from-methodology-through-distillation.md,3,4,"Completeness/boundary, Grounding/scope mismatch, Grounding/domain coverage","The three-term taxonomy (codification, constraining, distillation) claims these are ""different operations on the same gradient,"" but the table shows codification has a medium transition while the other two do not. Two of the three share the ""No"" column for medium transition, yet the note treats all three as equidistant conceptual alternatives. A boundary case exposes the tension: a skill that is partially procedural code and partially natural language (e.g., a skill body that shells out to a Python helper to do some of its work). This sits between codification and distillation -- the note's framework has no clean place for it, and the ""gradient"" framing implies there should be one. The note's own codification source says ""codification can also be distillation"" and shows they can co-occur, which the three-row table's mutual-exclusivity framing obscures."
specification-strategy-should-follow-where-understanding-lives.md,3,4,"Completeness, Grounding — domain coverage","The three-strategy enumeration omits interactive clarification by explicit scoping (""This note is specifically about durable artifacts""), but the scoping boundary is porous. Bidirectional spec as described by the Augment source includes an interactive element: the human reviews agent-surfaced interpretation choices and approves or rejects them during execution. This is both a durable artifact update and interactive clarification happening simultaneously. The note draws a clean line between ""interactive clarification inside a conversation"" and durable artifact strategies, but the bidirectional spec straddles that line. A reader may be confused about whether an agent asking ""I found an existing auth context, should I wire into that?"" and the human approving it in the spec counts as interactive clarification, bidirectional spec maintenance, or both. The boundary case is real because removing the interactive review component from bidirectional spec would leave it as just an execution diary — the very failure mode the note identifies."
synthesis-is-not-error-correction.md,3,4,"Completeness, Grounding","The binary taxonomy (synthesis vs. voting) is presented as an exhaustive partition of ""what to do with multiple agent outputs,"" but the note itself identifies at least one case that does not fit cleanly: adversarial debate (Kim et al.'s Decentralized topology, 7.8x). The note acknowledges this in Open Questions (""may be a third category""), but the Design Rule section states the rule as if it is complete: ""Redundant calls... need voting"" / ""Complementary calls... need synthesis."" If debate is a third category, the design rule has a gap — what aggregation operation do you use for calls that are neither purely redundant nor purely complementary but iteratively refining? The note's own data (7.8x for debate, between 17.2x synthesis and 4.4x centralized verification) suggests debate occupies a real middle ground that the binary rule does not address."
three-space-memory-separation-predicts-measurable-failure-modes.md,3,4,"Completeness, Grounding — domain coverage","The note frames the test as binary — three-space separation helps vs. ""single flat memory"" — but the actual design space is larger. A system could use two spaces (e.g., persistent knowledge + transient working files, with no distinct ""self"" space), or N spaces split along a different axis (e.g., by access pattern, as AgeMem does per the companion note's own link to memory-management-policy-is-learnable-but-oracle-dependent.md). The observation protocol cannot distinguish ""three spaces are the right decomposition"" from ""any non-flat decomposition helps."" The note's own ""boring explanation"" section gestures at this (""it's file hygiene, not cognitive architecture"") but doesn't account for it in the protocol design — there is no observation that would differentiate two-space hygiene from three-space cognitive architecture."
traversal-improves-the-graph.md,3,4,"Completeness, Grounding alignment — arscontexta quote, Grounding alignment — domain coverage","The enumeration of ""what the agent notices during traversal"" (claim 3) lists five item types but omits several plausible categories that fall within the note's own framing of ""improvement opportunities during reading."" Missing candidates: (a) **Redundancy/overlap** — two notes that make the same claim, detectable during traversal when the agent reads a note that echoes something it just read. (b) **Incorrect or outdated factual content** — not a stale *reference* (broken path) but stale *substance* (a claim that was true when written but is no longer). (c) **Weak or missing link-context phrases** — the note lists ""missing links"" but the KB's link conventions also require relationship semantics; a link that exists but says only ""related"" is an improvement opportunity distinct from a missing link. The note's own Relevant Notes section uses articulated relationships (foundation, constrains, source), so the author clearly values this — yet it doesn't appear in the enumeration. These are things an agent could recognize during normal reading (satisfying claim 4), so they fall inside the note's own stated scope."
types-give-agents-structural-hints-before-opening-documents.md,3,4,"Completeness, Grounding","The note claims ""Without types, an agent must either load everything (wasteful) or guess what's relevant (error-prone)."" This is a false dilemma. A third option exists and is prominent in the KB itself: agents can search file contents (e.g., grep descriptions or titles) without a type system. The note's own linked source (note base type, types/note.md) says ""an agent that ignores the type field entirely and reads every document should still work -- just less efficiently."" This concession from the verifiability note undermines the either/or framing. The actual claim is about efficiency, not about the only two alternatives."
unified-calling-conventions-enable-bidirectional-refactoring.md,3,4,"Completeness, Grounding","The note claims unified calling makes ""each codification step"" no longer a breaking change and that ""each link can be independently refactored without disturbing the rest."" This treats the calling convention as sufficient for local refactoring, but semantic compatibility is a separate concern. If an agent returns free-form text and the codified replacement returns structured JSON, the call site may not change but the caller's downstream handling breaks. The calling convention unifies dispatch, not the contract on return values. The note's own ""typed callables"" section implicitly acknowledges this (typed inputs and outputs), but the body's claims about locality don't qualify on output-type compatibility."
unit-testing-llm-instructions-requires-mocking-the-tool-boundary.md,3,4,"completeness, grounding","The three-part test fixture (""Mock KB state, Mock tool layer, Assertions"") omits a fourth element the note itself uses: the **instructions under test** (the skill being exercised). A fixture without instructions to execute is inert. The note's connect-skill example implicitly supplies this (""For the connect skill, the mock surface is...""), but the enumeration claims three parts, not four. A reader building a test harness from the enumeration alone would have no slot for the skill text."
vibe-noting.md,3,4,"Completeness, Grounding — scope mismatch, Completeness — boundary case: inspectable but unstructured artifacts","The two-axes framework (inspectability x verifiability) is presented as the complete decomposition of what makes LLM-assisted work productive: ""This suggests two independent axes for LLM-assisted work."" But the note's own linked note on reach (ephemerality-is-safe-where-embedded-operational-knowledge-has-low-reach.md) identifies reach as a third factor that explains *when* inspectability becomes worth paying for. Reach is not reducible to either axis — low-reach code is inspectable and verifiable yet tolerates discard, while high-reach knowledge work demands persistence even when verifiability remains low. The two-axes framing appears incomplete against the note's own network."
writing-styles-are-strategies-for-managing-underspecification.md,3,4,"Completeness, Grounding — scope mismatch","The note claims prescriptive style ""select[s] a single interpretation"" and that ""the agent's job is compliance, not judgment."" But prescriptive instructions can still be semantically underspecified. ""Follow the existing code style and conventions"" (the note's own example, taken from the source) is an imperative, but what counts as ""the existing code style"" requires substantial interpretation — especially in a codebase with inconsistent style. Prescriptive form does not guarantee a single interpretation; it signals the author's *intent* to constrain to one, which is a different claim. The note conflates the illocutionary force of the instruction (imperative mood) with the semantic precision of the instruction (how many valid readings it admits)."
agent-is-a-tool-loop.md,3,3,"Completeness, Grounding","The three-component definition (prompt, capability surface, stop condition) omits state management. The tool-loop-index.md pseudocode includes an explicit `state` variable that accumulates tool results and drives the loop. The bounded-context orchestration model centers on `K` (the scheduler's full symbolic state) as a core component. An agent that runs `search -> read -> summarize` must carry intermediate results between iterations; something holds that state. A prompt alone does not account for it -- the prompt is the initial framing, while state is the evolving accumulation within the loop. The note's own definition of the tool loop (""running until the model finishes or the runtime cuts it off"") implies persistence across iterations, but the three-component enumeration does not name what persists. A stateless single-shot LLM call also has a prompt, capability surface (none), and stop condition (one turn) -- but the note would not call that an agent, precisely because there is no loop iteration. The missing fourth element is what makes the loop a loop rather than a single call."
continuous-learning-requires-durability-not-weight-updates.md,3,3,"Completeness, Grounding","The note claims ""the important boundary is ephemeral vs durable, not weights vs not-weights"" and that durability is ""the only thing the definition requires."" But Simon's definition says ""more or less permanent change in its capacity for adapting to its environment."" The note operationalizes ""permanent"" as ""durable"" and drops ""capacity for adapting to its environment."" A durable artifact that persists but never actually changes behavior (e.g., a tip that is stored but never retrieved, or a schema that is committed but never loaded into context) satisfies the note's durability criterion but not Simon's full definition. The note acknowledges ""later behavior depends on it"" in paragraph 3 but the title claim and boundary claim (claim 9) reduce the requirement to durability alone. The gap between ""durable"" and ""durable AND causally active"" is elided."
first-principles-reasoning-selects-for-explanatory-reach-over-adaptive-fit.md,3,3,"Grounding, Completeness","The adaptive/explanatory distinction is presented as binary, but the three negative tests each admit degrees, and the mapping to discovery depths introduces a middle category (""partially explanatory""). The note silently shifts from binary framing to gradient framing without acknowledging the tension. Boundary case: an engineering rule of thumb whose derivation is known but unrecorded straddles both categories."
generate-instructions-at-build-time.md,3,3,"completeness, grounding","The note presents exactly two options for making paths portable: runtime variables and build-time generation. At least two alternatives are unaddressed: (a) **convention over configuration** -- all projects adopt the same embedding path (e.g., always `kb/`), so variation never arises and no generation step is needed; (b) **symlinks or filesystem aliasing**, where the KB is mounted at a canonical path regardless of the host project. The note says ""Two options"" without qualifying that scope. If the enumeration is implicitly restricted to ""content-level solutions visible to the LLM,"" that restriction should be stated."
human-llm-differences-are-load-bearing-for-knowledge-system-design.md,3,3,"Completeness / Dual-audience table, Completeness / Failure modes, Grounding / Harness Engineering source","The five-row table (Reasoning, Completeness, Persistence, Navigation, Nuance) claims to enumerate the needs that differ between human and LLM readers, but the boundary case of **error recovery / self-correction** is missing. When a human reader misunderstands a passage, they can re-read, re-interpret, and draw on meta-cognitive awareness (""that didn't make sense, let me try again""). An LLM processes text in a single forward pass per generation and has no equivalent of self-directed re-reading. This is a qualitatively different dimension from Completeness or Persistence — it concerns how the reader handles confusion mid-document. The table also omits **context-window competition**: a human can hold the document in peripheral awareness while consulting another source, while an LLM must pay token cost for everything simultaneously loaded. This is related to Navigation but is really about concurrent access rather than routing. The table presents as exhaustive (it is the only enumeration in Reason 2) but covers five dimensions of a space that plausibly has more."
in-context-learning-presupposes-context-engineering.md,3,3,"Grounding: Amodei attribution, Completeness: boundary case -- trivial in-context learning, Completeness: boundary case -- pre-loaded context without iteration","The note says Amodei ""treats in-context learning as a given capability"" and that his argument presupposes context engineering without acknowledging it. But the ingest source (Limitations section, point 3) explicitly notes that Amodei is talking about *model-level* capability while the KB is about *system-level* adaptation, and that ""Amodei doesn't address this layer, so his dismissal doesn't apply to it."" The note's central rhetorical move -- that Amodei's position implicitly requires context engineering -- treats Amodei's silence on the system layer as an oversight in his argument, when a fairer reading is that he simply wasn't making a claim about the system layer at all. The note frames this as ""he relocated learning"" (claim 9), which imputes an unintended consequence to Amodei's position. This is a valid analytical move but should be flagged: the note is constructing a dependency that Amodei's argument neither asserts nor denies, then presenting it as if Amodei's own logic entails it."
instructions-are-typed-callables.md,3,3,"Completeness, Grounding/Domain coverage","The skill signature table lists four skills (`/ingest`, `/connect`, `/validate`, `/convert`) as the illustration of typed callables, but the note's claim is general: ""instructions that operate on documents should declare which types they accept."" The table omits skills whose signatures are harder to express in the `type -> type` pattern. For example, `/snapshot-web` takes a URL (not a document type) and produces a source; `/connect` actually takes *two* notes (or a note and an index) and mutates both, not a single `note | index -> note | index`. The semantic-review instruction itself takes a `note` and produces a `validation-report`, but its primary input is really a *pair* (the note + the procedure). The table presents signatures as single-input/single-output, which works for the listed cases but may not generalize cleanly to multi-input or side-effecting skills. The note does not acknowledge this tension; the open questions section asks about union types but not about arity or side effects."
llm-context-is-a-homoiconic-medium.md,3,3,"Completeness -- Definition, Completeness -- Costs enumeration, Grounding -- Domain coverage","The note defines homoiconicity as ""the medium used to express programs is the same medium used to express the data they operate on."" The classical definition of homoiconicity is narrower: programs are represented as data structures *of the language itself*, enabling programs to inspect and transform other programs structurally (e.g., Lisp code is made of cons cells that Lisp can traverse). In LLM context, natural language tokens are the shared representation, but an LLM cannot structurally traverse or transform instructions the way Lisp traverses s-expressions -- it processes them statistically. The note's analogy captures the ""shared medium"" aspect but elides the ""structural self-manipulation"" aspect that makes homoiconicity distinctive in programming languages. This is not a fatal flaw (the analogy is productive), but readers familiar with the PL concept may find the mapping looser than the note suggests."
semantic-review-catches-content-errors-that-structural-validation-cannot.md,3,3,"Completeness, Grounding — domain coverage","The note claims exactly ""four semantic checks structural validation cannot perform"" but boundary-case coverage (check 3) is not independent of enumeration completeness (check 1). The note itself describes boundary-case coverage as ""does the framework handle the simplest and most extreme cases?"" — but that is precisely the method used to test enumeration completeness. The motivating case confirms this: the ""three operations"" failure was caught by generating a simple boundary case (recording a user preference) that fell outside the enumeration. The note presents boundary-case coverage as a separate check, but its method (generate simple/extreme cases, test against the framework) is the same mechanism as step 2-3 of enumeration completeness. This makes the enumeration of four checks potentially inflated — boundary-case coverage may be a subcase of enumeration completeness rather than a peer."
spec-mining-as-codification.md,3,3,"Completeness, Grounding alignment — domain coverage, Completeness — boundary case","""The calculator surface grows monotonically"" (Concrete workflow, step 5) overstates the claim. The note's own Risks section acknowledges that mined specs can encode biases or accidents, and the linked relaxing-signals note describes scenarios where mined specs must be relaxed back. If a mined spec is relaxed (removed or loosened because it encoded a vision feature), the calculator surface shrinks. The monotonicity claim holds only if no mined spec is ever reverted, which contradicts the note's own constrain/relax framing. A more precise claim would be ""the calculator surface grows monotonically net of relaxing."""
structured-output-is-easier-for-humans-to-review.md,3,3,"Completeness, Grounding alignment / domain coverage, Completeness / boundary case: structure that hinders review","The note frames the review advantage exclusively in terms of Evidence/Reasoning separation (facts vs. logic). But many structured document types impose structure along other axes — ordering (chronological, dependency-ordered), scope (methods, limitations), or role (claim, rebuttal, qualifier). The Toulmin model itself has six components, not two. The note's claim that ""structured output is easier for humans to review"" is broader than the single mechanism it articulates (Evidence vs. Reasoning). A reader could produce structured output that separates, say, Methods from Results — this is structure that aids review but via a different mechanism (reproducibility checking, not fact/logic separation). The title claims structure aids review; the body argues only that one specific kind of separation aids review. The gap between scope of claim and scope of argument is real."
three-space-agent-memory-maps-to-tulving-taxonomy.md,3,3,"Completeness, Grounding","The mapping of Tulving's ""procedural memory"" to ""operational space"" is a category stretch. Tulving's procedural memory covers implicit, non-declarative skills (how to ride a bike, how to type) — knowledge that cannot be articulated. The note's operational space contains explicit artifacts: ""friction observations, methodology, session artifacts."" These are all declarable, articulable content. The note maps procedural memory to the space with the *highest explicit content churn*, but Tulving's procedural memory is defined by being *implicit and stable*. The mapping inverts the stability property that defines the source category."
two-kinds-of-navigation.md,3,3,"Completeness, Grounding alignment","The note claims ""two ways to move through a knowledge base"" but the cited source (agents-navigate-by-deciding-what-to-read-next.md) identifies four pointer types: inline links, index entries, skill descriptions, and search tools. Skill descriptions are a navigation mechanism that does not fit cleanly into either ""following links"" or ""search"" as defined here -- they are more like declarative routing hints than either local traversal or keyword query. The note's own acknowledgment that ""indexes sit in between"" already concedes the binary is leaky, but skill-based navigation is a further case that falls outside the two-pole framing entirely."
type-system-enforces-metadata-that-navigation-depends-on.md,3,3,Completeness,"The note claims ""validation can check that it's present, non-empty, and discriminating"" (para 2). ""Present"" and ""non-empty"" are deterministic checks, but ""discriminating"" is a judgment call requiring LLM evaluation. The note treats all three as equivalent enforcement mechanisms, but they sit at very different points on the verification cost spectrum. The note base type spec (types/note.md) acknowledges this gradient (""from deterministic... through LLM rubric... to corpus-level""), but this note collapses it. The enforcement story is weaker for the property that matters most — a description that is present but non-discriminating (""This is a note about types"") satisfies the deterministic checks while still failing the navigation purpose the note argues for."
why-notes-have-types.md,3,3,Completeness,"The six roles are presented as the complete set (""serves six distinct roles""), but the note itself contains a seventh functional role -- ""Why free-form, not enum"" -- which describes a design property (tolerance/flexibility) that is not reducible to any of the six. Tolerance of misclassification is not navigation, not enforcement, not verification, not extensibility, not output quality, and not maturation. It is a distinct design property: graceful degradation. The note implicitly treats it as a subsection rather than a role, but structurally it is doing the same work as the other six sections -- justifying a design choice in the type system. A reader relying on ""six roles"" as the complete inventory would miss this."
notes-need-quality-scores-to-scale-curation.md,2,6,"Completeness, Grounding — scope mismatch","The four scoring dimensions omit content quality — a `current` note with a weak argument scores the same as a `current` note with a strong one. The quality-signals note explicitly catalogues content-proxy signals (description uniqueness, title-as-claim ratio) that could feed into content quality, but this note does not incorporate them, despite citing quality-signals as the source of the composite. The note says ""note scores are the composite of those signals"" but then defines a composite that uses only four of the many signals quality-signals catalogues."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,2,5,"Completeness, Grounding","The six architectural responses omit tool-call offloading (moving computation out of context entirely), despite this being the core mechanism of the note's own concluding architectural vision (""symbolic scheduling over bounded LLM calls""). The bounded-context orchestration model reference gestures at this, but the enumerated list is presented as the set of patterns context scarcity produces, and the note's own recommended computational model is not represented in its own list of responses."
effective-context-is-task-relative-and-complexity-relative-not-a-fixed-model-constant.md,2,5,"Grounding alignment / scope mismatch, Completeness / boundary case","The note says Paulsen ""measures Maximum Effective Context Window (MECW) across 11 frontier models and finds it far smaller than advertised limits. Crucially, the threshold shifts by problem type."" The Paulsen source does support this, but the note then uses this as evidence that ""effective context is relational"" in a way that includes prompt difficulty / compositional complexity as a dimension. Paulsen's tasks (needle-in-a-haystack, counting, sorting, summarization) vary by task *type* but do not isolate compositional complexity as a separate axis. The note's caveats paragraph acknowledges this (""Paulsen does not cleanly isolate pure volume from task difficulty""), but the body paragraphs present Paulsen and ConvexBench as two independent legs of a convergent argument where Paulsen covers the task-type axis and ConvexBench covers the complexity axis. In practice, Paulsen's finding is that MECW varies by task type, not that it varies by complexity independent of task type. The note's synthesis — that effective context is jointly determined by task type *and* complexity — goes beyond what the two sources independently demonstrate, because neither source measures the interaction between the two dimensions. The convergence is weaker than ""two independent sources converge on this"" suggests: each source covers a different axis, but no source covers the joint claim."
pointer-design-tradeoffs-in-progressive-disclosure.md,2,5,Completeness,"The three-axis framework (context-specificity, cost, reliability) omits a plausible fourth axis: **staleness / maintenance cost**. The note mentions staleness only once, in the Design Implications table (""Stale if source changes"" as a failure mode of fixed pointers), but does not treat it as a design axis. Crafted link phrases can become stale too — the surrounding argument may evolve while the characterization stays frozen — and query-time pointers are immune to staleness by construction. Staleness is partially captured by ""reliability"" (a stale pointer is unreliable), but the note defines reliability as *presence and determinism*, not *accuracy over time*. A pointer can be reliably present yet stale. This is a boundary case that sits between the enumerated axes rather than mapping cleanly to one."
backlinks.md,2,4,"Completeness, Internal consistency","The use-case enumeration does not cover staleness/supersession detection. Use case 4 (tension surfacing) is framed around ""who disagrees with this?"" but a note superseded by a newer note that extends rather than contradicts it would not be caught. This is a distinct read-time need outside all four listed use cases."
codification.md,2,4,Completeness,"The note defines codification by three criteria: (1) the medium changes (natural language to code), (2) the consumer changes (LLM to interpreter/runtime), (3) verification becomes exact. Structured output schemas (e.g., JSON Schema) satisfy all three: they are written in a formal language, consumed by a validator (not an LLM), and verification is deterministic (valid/invalid). Yet the constraining note's verifiability gradient table places structured output schemas in a middle grade, not at the codification end. The codification note does not address this boundary case — its definition admits more instances than its examples suggest. Either the definition is too permissive (and should add a criterion that distinguishes schemas from code) or schemas are a form of codification the note should acknowledge."
codified-scheduling-patterns-can-turn-tools-into-hidden-schedulers.md,2,4,Completeness,"The note draws a binary between ""ordinary tool"" (internal steps within one coherent capability) and ""hidden scheduler"" (embeds next-step policy). The distinguishing criterion is whether steps ""remain internal to one coherent capability rather than choosing what broader task step should happen next."" But the four scheduling examples span a wide spectrum of ambiguity. ""After collecting search results, deduplicate and re-rank before presenting"" looks like post-processing internal to a retrieval capability, not cross-task scheduling -- it does not choose which broader task step comes next, it refines the output of one step. If that counts as scheduling, the boundary offered in paragraph 3 is weaker than stated, because re-ranking search results fits naturally as ""internal to one coherent capability."" The note would benefit from clarifying why this example crosses the line."
distillation-status-determines-directory-placement.md,2,4,"Completeness, Grounding","The note proposes a binary boundary (procedure -> instructions/, reasoning -> notes/) but the codebase contains type templates in kb/notes/types/ (structured-claim.md, adr.md, index.md, related-system.md) that are procedural artifacts -- skeleton templates with imperative guidance on how to fill sections -- living inside kb/notes/. These are not discursive reasoning; they are execution-oriented artifacts that tell an agent ""put X here."" The note's framework does not account for them. They are a clear case that falls between the two categories: procedural in function but serving as structural templates rather than standalone procedures. The note's own disconfirming-evidence section anticipates ""genuinely mixed"" artifacts, but type templates are not mixed -- they are unambiguously procedural, just a different kind of procedure (structural template vs. step-sequenced workflow). This is a gap in the framework, not a known limitation."
distilled-artifacts-need-source-tracking-at-the-source.md,2,4,Completeness,"The note claims ""Without a record of what went into the distillation, there's no way to know which artifacts to review"" (para 2). But the note itself later acknowledges a reverse lookup mechanism: ""rg 'WRITING.md' kb/notes/ finds all notes linking to the target."" If a maintainer knows which distilled artifact they care about, they can already find its sources via grep — even without ""Distilled into:"" links. The ""no way to know"" claim is about the forward direction (source changed, which targets are affected?), but the absolute phrasing oversells the gap. The reverse direction is cheap and always available; what's missing without source-side tracking is specifically the forward direction. The note knows this (the table and the grep sentence show it) but the paragraph 2 framing elides the distinction."
document-classification.md,2,4,"Completeness, Grounding / domain coverage","The base types table lists seven types, but the note says ""The `type` field is a free-form string"" and that ""directory-scoped `types/` folders document the structural expectations for each."" This creates a tension: the table reads as an exhaustive enumeration (""The table below lists the common values"") but the linked note directory-scoped-types-are-cheaper-than-global-types.md explicitly argues that types like `adr`, `review`, and `index` should be directory-local specializations, not global base types. A boundary case: a `source-review` type (mentioned in directory-scoped-types-are-cheaper-than-global-types.md under ""Where affordances actually live"") is absent from this table — is it a base type or a directory-scoped type? The note does not clarify the boundary between ""common values"" listed here and directory-scoped types documented elsewhere. This is a real gap: an agent reading only this spec cannot tell whether to add new types to this table or to a directory-scoped types/ folder."
error-messages-that-teach-are-a-constraining-technique.md,2,4,"Completeness / boundary case, Grounding alignment / scope mismatch","The note claims ""the error channel is an instruction channel"" and that teaching errors are effective because ""the agent's only knowledge of what went wrong and how to fix it is what appears in its context window."" This implicitly claims the error message is the sole source of corrective information. Boundary case: an agent that encounters a linter error, then uses a tool to search for documentation or examples in the codebase, derives the fix from those secondary sources rather than the error message itself. In that scenario, the error message is a signal (like it is for humans), not ""the training for that interaction."" The note's claim holds for agents that cannot or do not use tools to search, but many agent systems do have tool access. The claim would be more precise as ""the error channel is a primary instruction channel"" or with an explicit scope qualifier about tool-free error-handling loops."
execution-indeterminism-is-a-property-of-the-sampling-process.md,2,4,"Completeness — claim 7, Grounding — claim 15","The note defines indeterminism as ""variation in how a chosen interpretation is executed, not variation in which interpretation is chosen."" The parent note (agentic-systems-interpret-underspecified-instructions) explicitly acknowledges the two are not fully separable: ""The two are not entirely orthogonal — indeterminism is the mechanism by which different interpretations get surfaced across runs."" Temperature changes can shift which interpretation the model selects (the parent note: ""Lowering temperature concentrates the sampling distribution — which can change *which interpretation* you see, not just how noisily you see it""). The reviewed note's clean separation of ""how"" vs. ""which"" overstates the boundary. At non-zero temperature, a single run's sampling path can cross interpretation boundaries — the variation is not purely within one interpretation but can surface different interpretations. The note's framing as pure ""engineering noise"" is a useful simplification but elides the coupling the parent note takes care to acknowledge."
frontloading-spares-execution-context.md,2,4,"Completeness, Grounding alignment — domain coverage","The enumeration of frontloadable items (claim 5) lists four categories — variable resolution, file listings, aggregations, template expansion — but the note's own qualifying test (""can this be computed without the LLM's runtime state?"") admits cases that do not map cleanly to any of the four. Boundary cases: (a) pre-computed validation or type-check results (""this file conforms to schema X"") — not a listing, aggregation, variable, or template; (b) pre-resolved conditional branches (the indirection note's ""conditional paths"" example where one branch is always dead) — logically frontloadable but not represented; (c) pre-fetched tool outputs such as an embedded git log or API response — could be forced into ""aggregations"" but the fit is strained since they involve no aggregation. The note uses no exhaustiveness language (""all categories,"" ""the complete set""), which softens this, but the section heading ""What qualifies for frontloading"" reads as definitional. A reader could treat the four-item list as the full taxonomy when it is illustrative."
indirection-is-costly-in-llm-instructions.md,2,4,Completeness,"The note lists three costly indirection patterns (config variables, abstraction layers, conditional paths) as ""indirection patterns that are free in code become expensive in prompts."" This is presented with a colon and bullet list that implies coverage of the space, yet several common indirection patterns in instructions are missing: **reference indirection** (e.g., ""follow the procedure in WRITING.md"" rather than inlining the procedure) and **naming indirection** (defining a term in one place and using it elsewhere, requiring the LLM to maintain the definition). Reference indirection is arguably the most prevalent form in this KB's own CLAUDE.md, which routes rather than inlines. It is not clearly a subcase of ""config variables"" or ""abstraction layers."" The note's framing implies a catalog but delivers an incomplete one."
instructions-are-skills-without-automatic-routing.md,2,4,"Completeness, Grounding","The six properties of instructions (""imperative voice,"" ""step-sequenced,"" ""behaviourally complete,"" ""minimal reasoning,"" ""explicit scope boundaries,"" ""frontloaded"") are presented as what distinguishes instructions from notes. But these same properties apply equally to skills — the note's own claim is that instructions are ""same distillation quality as skills."" If the properties are shared with skills, they don't explain why instructions need a separate directory from skills; they only explain why instructions aren't notes. The enumeration is doing double duty (distinguishing from notes AND justifying the separate directory) but only the first job is covered. What property distinguishes an instruction file from a skill file besides its location and the absence of routing plumbing? The note is silent on whether any structural or content difference exists."
link-graph-plus-timestamps-enables-make-like-staleness-detection.md,2,4,Completeness,"The note claims ""No new annotation is needed"" because ""The link graph already encodes the dependency; git provides the timestamps."" However, the link graph encodes that note A references note B, not *what* about B the note relies on. A link to WRITING.md might reference its title-as-claim convention, its template structure, or its frontmatter requirements. All three could change independently, but the timestamp mechanism treats any change to WRITING.md as equally relevant. The `make` analogy holds at the file level, but `make` targets have typed dependencies (header includes, library links) while KB links are untyped dependency pointers. The note partially acknowledges this in the filters section (""only flag notes that link to targets with specific relationship types""), but the central claim that no new annotation is needed is in tension with the observation that relationship type matters for filtering. Some form of annotation (at minimum, relationship type on links) would meaningfully improve precision. This is the gap between ""technically works without annotation"" and ""works well without annotation."""
reverse-compression-is-the-failure-mode-where-llm-output-expands-without-adding-information.md,2,4,"Completeness — boundary cases for test 3, Grounding alignment — epiplexity scope","The three-test enumeration dismisses test 2 (""novelty relative to the model, not usefulness to the reader"") as ""well-defined but wrong."" However, the note's own definition of reverse-compression in its final heuristic asks whether the note ""make[s] structure accessible that wasn't before"" for ""an agent or human with access to this KB and general training knowledge."" When the intended reader IS an LLM agent (the primary consumer per the KB's own framing), tests 2 and 3 substantially converge — what's derivable from training knowledge and what's already accessible to a model-reader are nearly the same thing. The note does not address this convergence, which weakens the claimed sharp distinction between tests 2 and 3. The gap matters most for the human-reader case, but the note does not restrict scope to human readers."
scenario-decomposition-drives-architecture.md,2,4,"Grounding alignment, Completeness","The note claims scenarios.md is the ""foundation: defines the concrete use cases this note decomposes,"" but scenarios.md only contains two scenarios (upstream change analysis, proposing own changes). Three of the four user stories in this note (write a note, ingest a source, answer a question) do not appear in scenarios.md. The note expands the scenario set rather than decomposing it — the link label overstates the grounding relationship."
