note,review_type,level,note_warn_count,check_warn_count,check,finding
agents-navigate-by-deciding-what-to-read-next.md,prose-review,INFO,1,8,Source residue,"The note appears to have been generalized from this project's own knowledge-base methodology. Terms like ""index entries,"" ""skill descriptions,"" ""context phrases,"" ""frontmatter descriptions,"" and ""title as claim"" are specific to the commonplace KB design. However, the note's description (""links, index entries, search tools, and skill descriptions are all pointers"") signals this scope explicitly, and the note frames these as instances of a general pattern (""The pattern is the same everywhere — what varies is how much context the agent gets""). The domain-specific vocabulary is arguably the intended content rather than residue. Worth checking: is the note meant to apply beyond this specific KB system? If so, the four pointer types are all drawn from one system and may not generalize without examples from other navigation contexts."
bitter-lesson-boundary.md,prose-review,INFO,1,8,Source residue,"""Composition failure is the tell"" is stated as a general diagnostic principle, but it is derived entirely from the vision-features example (edge detection, corner detection, scale-invariant keypoints not composing into ""seeing""). The note does not test this heuristic against a non-vision case. If it is meant as a general signal — applicable to, say, NLP pipelines or agent scaffolding — a second example from a different domain would strengthen the claim."
document-classification.md,prose-review,INFO,1,8,Source residue,"The migration table references old type names (`design`, `insight`, `analysis`, `research`, `comparison`) without context about where these old types came from or when they were in use. A reader encountering this note fresh has no frame for why this migration section exists. This is mild — the section is clearly labeled ""Migration"" — but the old names are residue from an earlier internal state of this KB that is not explained."
instruction-specificity-should-match-loading-frequency.md,prose-review,INFO,1,8,Source residue,"The note is about instruction specificity matching loading frequency as a general design principle, but every concrete example is Claude Code-specific (CLAUDE.md, `/slash` commands, WRITING.md, tasks/README.md). This is mild — the note's tags and context make clear it lives in the Claude Code architecture space — but a reader encountering it via the general title might expect broader applicability before seeing that the body is entirely about one tool's conventions. The principle itself is general; the body treats it as tool-specific without noting the gap."
needs-testing.md,prose-review,INFO,1,8,Source residue,"The note's claimed scope is general (""Ideas that look promising but haven't been tested enough to confirm""), but the two ideas it contains are both KB-methodology-specific. This is not a mismatch per se — the note lives in a KB-methodology project — but the title ""Needs testing"" and opening line frame it as a general-purpose holding pen, while the content is entirely about KB ingestion workflows. A reader encountering this via search for ""testing"" would find something different from what the framing implies."
continuous-learning-requires-durability-not-weight-updates.md,prose-review,INFO,1,2,Unbridged cross-domain evidence,"Simon's definition originates in the study of human and organizational learning. The note treats it as domain-neutral (""any change in a system"") and applies it directly to AI systems without an explicit bridge. The definition's phrasing (""a system"") arguably already spans domains, but a reader familiar with Simon's context might question whether he intended it to cover artifact-accumulating software agents. One sentence acknowledging that the definition's generality is what licenses the transfer would preempt the objection."
needs-testing.md,prose-review,INFO,1,1,Anthropomorphic framing,"Minor: no anthropomorphic language is present, but noting that ""extract pulls insights from source material"" uses ""pulls insights"" which slightly personifies the extract phase. This is borderline idiomatic and unlikely to mislead."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,prose-review,INFO,0,19,Proportion mismatch,"The title claim is about the staging/distillation mechanism — how catalogue entries graduate into instructions. The ""Distillation pipeline"" section that carries this argument is four numbered steps with no elaboration, while the ""Catalogue"" section (which demonstrates the mechanism by example) is roughly four times longer. The proportions reflect the note's dual role as both argument and working artifact, so this is defensible, but the pipeline steps could benefit from brief elaboration — particularly step 3 (""Mark as ready when inputs, outputs, and decision points are stable""), which asserts a readiness criterion without explaining how to judge stability."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,prose-review,CLEAN,3,3,Orphan references,"All specific claims are sourced. ""Roughly 30x per year since mid-2023"" cites Epoch AI (2025). The Koylan ""40% token reduction"" cites the source. The Anthropic quotes are attributed. The ""Prior work"" citations (Simon, Miller, Cowan, Toffler) are named with years — these are well-known enough that full citations are not required in a note, though they are not linked. No unsupported specific numbers found."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,prose-review,CLEAN,3,1,Anthropomorphic framing,"The note consistently uses precise language: ""the model degrades,"" ""the agent receives instructions,"" ""the agent can attend to."" No instances of ""understands,"" ""knows,"" ""believes,"" or ""possesses knowledge."" The phrase ""understands its task"" appears once in the opening paragraph — ""the finite window of tokens the agent can attend to... understands its task"" — but in context this is describing the functional role of the context window (it is the channel through which the agent *processes* its task), not making a cognitive claim. Borderline but defensible."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,prose-review,CLEAN,3,0,Pseudo-formalism,"No formal notation, equations, or mathematical apparatus. The note uses prose throughout. The phrase ""lowest-degree-of-freedom resource"" could be read as pseudo-formal, but it links to a note that defines the concept, so it functions as a term of art rather than decorative formalism. Clean."
agent-context-is-constrained-by-soft-degradation-not-hard-token-limits.md,prose-review,CLEAN,2,19,Proportion mismatch,"The core claim is that the soft bound, not the hard limit, is the binding constraint. Section weight is well-allocated: the two-dimension decomposition gets substantial development (volume, complexity, interaction), the invisibility argument gets the longest single section with three sub-arguments, and consequences get proportional closing treatment. No section is starved relative to its load-bearing role."
constraining-during-deployment-is-continuous-learning.md,prose-review,CLEAN,2,19,Proportion mismatch,"The core claim — that constraining constitutes continuous learning — receives the bulk of the note's development. Paragraph one frames the claim, paragraph two provides the mechanism, paragraph three provides the definitional grounding (Simon), paragraph four gives the scoping caveat, paragraph five provides empirical examples, and paragraph six handles the boundary condition. The load-bearing content (mechanism + definition + scope) is proportionally dominant. No section is overdeveloped relative to its importance."
agent-context-is-constrained-by-soft-degradation-not-hard-token-limits.md,prose-review,CLEAN,2,8,Source residue,"The note claims generality at the level of ""agent context"" and ""practitioners."" Body vocabulary stays at that level — ""token,"" ""context window,"" ""API,"" ""model,"" ""benchmark."" No leaked domain-specific framing from a narrower source. The three external citations (Liu et al., Anthropic, Paulsen, ConvexBench) are all from the LLM/agent domain the note addresses."
agent-statelessness-makes-routing-architectural-not-learned.md,prose-review,CLEAN,2,8,Source residue,"The note claims generality at the level of ""agent + knowledge base"" systems. All examples (routing tables, skill descriptions, type templates, naming conventions, CLAUDE.md) are drawn from this KB's own architecture, which is the note's stated domain. No leaked vocabulary from a narrower source domain detected."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,prose-review,CLEAN,2,8,Source residue,"The note's claimed generality level is the KB's own type system, and all examples are drawn from the KB's own conventions (title-as-claim, Thalo comparison, affordance tables, trait system). No domain-specific vocabulary leaks from an external source domain. The Toulmin terminology is the subject matter, not residue."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,prose-review,CLEAN,2,8,Source residue,"The note claims to be about the boundary between codification and relaxing as general strategies. The examples — edge detection, FlashAttention, tokenizers, arithmetic, chess — are drawn from multiple domains and framed as illustrative instances of the general pattern. No single source domain's vocabulary dominates. Terms like ""spec,"" ""regularity,"" ""component"" are domain-neutral. Clean."
constraining-and-distillation-both-trade-generality-for-reliability-speed-and-cost.md,prose-review,CLEAN,2,8,Source residue,"The note claims to be about a general trade-off between generality and compound for two learning mechanisms. The examples used (LLM vs calculator, LLM validation check vs Python script, methodology notes vs skill) are drawn from the KB/agent domain, which is the note's native domain. No domain-specific residue from an unrelated source was detected."
distillation.md,prose-review,CLEAN,2,8,Source residue,"The note's claimed generality level is agent-operated knowledge bases. The vocabulary throughout is consistent with that domain: ""context budget,"" ""agent,"" ""artifact,"" ""skill,"" ""note,"" ""workshop."" No leaked vocabulary from a narrower origin domain (e.g., no software engineering debugging examples presented as general, no ML training vocabulary used outside the explicit terminology section). The prior-work survey is framed appropriately as prior art, not as the note's own domain."
document-types-should-be-verifiable.md,prose-review,CLEAN,2,8,Source residue,"The programming-language parallels are the note's explicit framing device, not leaked residue from a source. The note's claimed generality level (document type systems for agent-operated KBs) is maintained throughout; PL concepts are presented as analogies with clear mapping tables."
files-not-database.md,prose-review,CLEAN,2,8,Source residue,"The note claims to be about agent-operated knowledge bases generally. The vocabulary (""DDL,"" ""migration,"" ""semantic search,"" ""qmd,"" ""frontmatter,"" ""git"") is domain-appropriate — these are all storage/infrastructure terms that match the note's subject. No leaked framing from an unrelated source domain was detected. The Koylanai and Graphiti references are explicitly framed as external examples."
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,prose-review,CLEAN,2,8,Source residue,"The note claims generality over ""human writing genres"" and uses Toulmin argumentation, scientific paper structure, and legal brief format as named examples. All three are framed explicitly as examples (""for instance,"" ""for Toulmin,"" ""for scientific paper structure""). No leaked domain-specific vocabulary from a narrower origin. The writing-convention domain is consistent throughout."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,prose-review,CLEAN,2,8,Source residue,"The note is explicitly about agentic coding and ML failure modes. All domain-specific terms (Clever Hans shortcuts, overfitting, concept drift, data leakage, diff review, CI gates, property-based tests) belong to the domains the note claims to address. No residue from an unrelated source domain was found."
stale-indexes-are-worse-than-no-indexes.md,prose-review,CLEAN,2,8,Source residue,"The core claim (opening paragraph through the generalization paragraph) is cleanly domain-neutral. The index/search asymmetry is stated in terms of agent behavior, not tied to any specific system. The generalization to ""any authoritative artifact — specs, documentation, plans, curated lists"" is well-framed."
agent-statelessness-makes-routing-architectural-not-learned.md,prose-review,CLEAN,2,3,Orphan references,"No specific numbers, percentages, named studies, or uncited empirical claims. All references are to other notes in the KB, linked explicitly."
agentic-systems-interpret-underspecified-instructions.md,prose-review,CLEAN,2,3,Orphan references,"No specific numbers, percentages, or named studies appear in the body without sourcing. The Ma et al. (2026) citation appears in the Sources section with a clear relevance statement. The McConnell reference pattern flagged in the review procedure does not appear here."
automated-tests-for-text.md,prose-review,CLEAN,2,3,Orphan references,"No specific figures, percentages, named studies, or empirical claims appear without context. The note is entirely framework-level with no unsupported data points."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,prose-review,CLEAN,2,3,Orphan references,"Specific claims — the edge detection historical trajectory, FlashAttention as hand-crafted optimization, the Finzi and Ebrahimi results — are either cited with source links or are common enough technical knowledge to stand without citation. No unsupported specific numbers or unnamed studies appear outside the cited material (the kappa values are attributed to the Ebrahimi source). Clean."
constraining-and-distillation-both-trade-generality-for-reliability-speed-and-cost.md,prose-review,CLEAN,2,3,Orphan references,"No specific numbers, percentages, named studies, or empirical claims appear without context. The examples are hypothetical illustrations, not empirical claims requiring sourcing."
constraining.md,prose-review,CLEAN,2,3,Orphan references,"No unsourced empirical claims, specific numbers, or named studies appear without context. The Prior work section cites Siek & Taha (2006) with sufficient context. The TODO explicitly flags the survey's limitations. All other references are to internal notes with clear relationship semantics."
distillation.md,prose-review,CLEAN,2,3,Orphan references,"All specific references are adequately contextualized. ""Hinton et al., 2015"" is named and its meaning explained in the terminology section. Vygotsky, Bloom, and Nonaka & Takeuchi are named with enough context to identify the relevant concepts. The ""Faithful Self-Evolvers"" paper is cited with a link and its finding is summarized. No floating numbers, percentages, or unsourced empirical claims."
document-types-should-be-verifiable.md,prose-review,CLEAN,2,3,Orphan references,"No unsourced specific numbers, named studies, or empirical claims appear in the note. The ""half the notes"" claim (flagged under confidence miscalibration) is the closest case; all other claims are structural arguments or references to other notes in the KB."
ephemeral-computation-prevents-accumulation.md,prose-review,CLEAN,2,3,Orphan references,"The one external source — Kirsch's essay — is linked and described with enough context (""supplies the concrete software-engineering version of this cost""). No specific figures, percentages, or named studies appear without attribution. The note makes conceptual claims, not empirical ones, so there are no unsupported data points."
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,prose-review,CLEAN,2,3,Orphan references,"The note cites one empirical source (Lampinen et al. 2024) with a link to the ingest, and references specific findings (syllogisms, Linda problem, Wason selection task, antecedent-false errors, CoT effects). All are traceable to the cited paper. No floating numbers or uncited claims."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,prose-review,CLEAN,2,3,Orphan references,"The Chollet source is linked. The ML failure modes (overfitting, Clever Hans, concept drift, data leakage) are standard terminology that does not require citation. No specific numbers, percentages, or named studies appear without attribution."
learning-is-not-only-about-generality.md,prose-review,CLEAN,2,3,Orphan references,"The ""23-49% improvement on task completion"" (line 28) is attributed to AgeMem with a link to the relevant note. Simon and Argyris are cited in the Sources section with links. All specific claims trace to named sources. Clean."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,CLEAN,2,3,Orphan references,"Specific numbers are cited with clear provenance: ""23-49% improvement"" and ""8-9 percentage points"" come from AgeMem (linked in the opening). ""Add operations from 0.92 to 1.64 per episode"" is attributed to post-training AgeMem agents. ""Six memory operations"" are named explicitly. All empirical claims trace to the linked ingest. No orphan figures detected."
scenarios.md,prose-review,CLEAN,2,3,Orphan references,"No specific figures, data points, percentages, or named studies appear. The one empirical-adjacent claim (""we don't yet have enough logged usage"") is self-referential and appropriately hedged. Clean."
spec-mining-as-codification.md,prose-review,CLEAN,2,3,Orphan references,"All empirical claims are sourced. The Lopopolo (2026) reference is cited with a link and context. The ""20% of engineering time (Fridays)"" figure is attributed to that source. No floating numbers or uncited studies."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,prose-review,CLEAN,2,3,Orphan references,"No unsourced empirical claims, specific numbers, or named studies appear. All references are to other notes in the KB or to the OpenProse system itself. Clean."
stale-indexes-are-worse-than-no-indexes.md,prose-review,CLEAN,2,3,Orphan references,"No specific numbers, percentages, named studies, or empirical data points appear in the note. The Sourcing section attributes the observation to ""arscontexta methodology research"" with a paraphrased claim rather than a specific figure. Clean."
text-testing-framework.md,prose-review,CLEAN,2,3,Orphan references,"No specific figures, percentages, named studies, or empirical claims appear without context. The note stays at the level of categories and techniques rather than citing specific data. Clean."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,CLEAN,2,3,Orphan references,"No unsourced specific numbers, percentages, or named studies. The references to Matuschak, Luhmann, Toulmin, and arscontexta are all either linked or flagged as needing ingestion (the TODO). Clean."
unified-calling-conventions-enable-bidirectional-refactoring.md,prose-review,CLEAN,2,3,Orphan references,"No unsourced numbers, percentages, or empirical claims. All specific references point to other notes in the KB or to the llm-do repository."
what-cludebot-teaches-us.md,prose-review,CLEAN,2,3,Orphan references,"No unsourced specific figures, data points, or named studies appear. The ""7%/day,"" ""2%/day,"" ""1%/day"" decay rates are attributed to cludebot. The ""300-400 notes"" threshold is the note's own estimate (flagged under confidence miscalibration, not here). The ""200 notes"" and ""1000+ notes"" are approximate characterizations of current and future scale. Clean."
agent-statelessness-makes-routing-architectural-not-learned.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The note draws on human cognition (navigation intuition, mental models, degradation continuum) as a contrast with LLM agents, not as transferred evidence. The human behavior is used to set up the difference, not to argue that agents share the same properties. The bridge is the contrast itself. No unbridged transfer detected."
agentic-systems-interpret-underspecified-instructions.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The note stays within LLM/agentic systems throughout. The one external source (Ma et al.) is about code LLMs, which is within the note's domain. No claims transfer evidence from human cognition or unrelated engineering domains without bridging."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The note's evidence is internal (KB conventions, Thalo comparison, affordance table) rather than cross-domain empirical findings. The Toulmin model is cited as a design framework to adopt, not as empirical evidence that transfers across domains. No bridge is needed."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The two cited sources (Finzi on epiplexity, Ebrahimi on induction bias) are applied to the codification question with explicit bridge reasoning: Finzi is bridged via ""codifying them is safer because they reflect real patterns,"" and Ebrahimi is bridged via ""codification bets in the arithmetic regime are not merely safe-for-now."" Whether these bridges are fully convincing is a semantic-review question; the note does not leave them unbridged. Clean."
constraining-and-distillation-both-trade-generality-for-reliability-speed-and-cost.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The LLM-vs-calculator example is used as an illustrative scenario within the note's own domain, not as cross-domain evidence. No external studies or findings from other domains are cited."
constraining-during-deployment-is-continuous-learning.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The Simon definition (paragraph three) is a general learning-theory definition being applied to AI systems, which is a valid move since Simon's definition is intentionally domain-neutral (""any system""). The developer study reference is about human developers, but it's cited as evidence of the same pattern ""in manual form,"" which is a fair characterization since the note's claim is about the system-level learning (artifacts accumulating), not about the developers' cognition."
constraining.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The Prior work section cites gradual typing, formal specification, Carnap's explication, and ontology engineering — all from outside the agentic-systems domain. However, the note does not claim these findings transfer directly; it presents them as analogues (""The closest direct analogue"") and then explicitly states what is domain-specific (""What's specific to our use is applying constraining to the agent-operated KB setting""). The bridging is adequate."
distillation.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The prior-work section cites pedagogy, technical writing, library science, and knowledge management — but frames them as analogues (""is not new — it's the core of several established fields""), not as evidence that distillation works in the agent context. The concluding paragraph of that section explicitly states what's specific to the agent context. The ML distillation comparison in the terminology section explicitly bridges the domains and notes the divergence. No unbridged transfers found."
document-types-should-be-verifiable.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The note's cross-domain moves (PL type theory to document classification) are explicitly bridged. Each parallel is mapped with a clear ""X in PL corresponds to Y in this system because Z"" structure. The ""Programming language parallels"" section does this systematically, and inline references (e.g., ""like `Any` in a gradually typed language"") are brief enough to work as illustrative shorthand."
ephemeral-computation-prevents-accumulation.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"Kirsch's essay is about software engineering, and the note is about computation systems broadly. However, the note explicitly frames the essay as providing ""the concrete software-engineering version of this cost,"" which functions as a bridge: it positions the essay as a domain-specific instance of the general principle rather than as direct evidence for a different domain. The transfer is handled correctly."
files-not-database.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The evidence sources are all within the same domain (knowledge-base architecture, agent tooling). Koylanai is a practitioner in the same space, Graphiti is a knowledge-graph system, Fintool is a production system with derived indexes. No cross-domain transfer requiring a bridge was detected."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,The note explicitly addresses the mapping between ML failure modes and codification failure modes — the cross-domain transfer IS the note's subject. The bridge is provided by the table structure and the repeated argument that inspectability is the shared differentiator. No unbridged transfers were found.
learning-is-not-only-about-generality.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"Simon's definition (human learning theory) is used to ground a claim about system learning generally. The bridge is implicit but adequate: Simon's definition is stated in domain-neutral terms (""any change in a system""), so no transfer assumption is hidden. Argyris's single-loop/double-loop distinction is mapped onto KB operations with explicit ""maps onto this axis as rough regions"" language. Clean."
link-contracts-framework.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"No cross-domain evidence transfers attempted. The note stays within its own domain (linking practices in knowledge bases). The software engineering examples (SLO policy, CAP theorem, postmortems) are used as illustrative link-annotation samples, not as evidence claims transferred from another domain. Clean."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The note's evidence comes from AgeMem (a machine learning system) and is applied to KB design (also a machine learning/knowledge management domain). The note explicitly bridges the transfer in the ""Comparison to KB learning"" section by naming what transfers and what doesn't: ""AgeMem's policy learns which facts help complete tasks. The KB needs a policy that learns which connections help answer questions that haven't been asked yet."" The note also flags where the analogy breaks down. No unbridged transfers detected."
scenarios.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,No cross-domain evidence is cited. Both scenarios stay within the knowledge-system domain. Clean.
spec-mining-as-codification.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The Lopopolo source describes software engineering practice and is applied to software engineering claims — no domain bridge is needed. The methodology-level parallel (instruction-to-script) is explicitly framed as a parallel (""The same pattern appears at the methodology level""), not as direct evidence. The cybernetics reference is attributed to a specific source with a specific claim (""externalizing system-specific judgment""). No unbridged transfers found."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,The note stays within a single domain (LLM orchestration / agent architecture). No cross-domain transfer claims are made. Clean.
stale-indexes-are-worse-than-no-indexes.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The note operates within a single domain (agent-operated knowledge bases) and the arscontexta reference is from the same domain. The generalization to specs, documentation, and plans stays within the agent/knowledge-system domain. No cross-domain transfer requiring a bridge. Clean."
text-testing-framework.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The note draws an analogy between software testing and text testing (""Software tests work because there's a spec. Free text can have specs too"") but frames it explicitly as an analogy rather than asserting direct equivalence. No cross-domain empirical findings are cited without bridging. Clean."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,"The prior-work references (academic writing, journalism, Zettelkasten) are presented as analogous practices, not as direct evidence that the mechanism works in knowledge bases. The note does not claim ""because journalism does X, therefore KB design should do X"" — it claims these are instances of the same principle. The Toulmin model is cited as providing formal structure, with a link to the source. No unbridged transfer detected. Clean."
unified-calling-conventions-enable-bidirectional-refactoring.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,The note stays within the software-engineering and agent-architecture domain throughout. It does not import findings from an unrelated domain without bridging.
what-cludebot-teaches-us.md,prose-review,CLEAN,2,2,Unbridged cross-domain evidence,All evidence and examples come from the same domain (agent memory systems and knowledge-base design). Cludebot is a directly comparable system. No cross-domain transfer requiring a bridge was detected. Clean.
agent-context-is-constrained-by-soft-degradation-not-hard-token-limits.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note uses precise language throughout: ""the model's ability to follow instructions, retrieve information, and reason correctly,"" ""quality degrades,"" ""the model doesn't signal."" No instances of ""understands,"" ""knows,"" ""believes,"" or ""possesses knowledge."" The phrase ""reason correctly"" could be flagged but is standard usage in the LLM performance literature and the note does not claim anything about model internals by using it."
automated-tests-for-text.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"No language attributing human-like properties to models. The note discusses testing infrastructure, not model cognition."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note discusses KB structure, document types, and authoring conventions. The one reference to LLM behavior (""an LLM reading 'titles should be claims' would infer every note needs `type: claim`"") uses ""infer"" appropriately to describe a predictable parsing behavior, not to attribute understanding."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note uses ""learned"" to describe model capabilities (e.g., ""learned features,"" ""learned representations""), which is standard ML vocabulary, not anthropomorphic attribution. No instances of ""understands,"" ""knows,"" ""believes,"" or ""possesses."" Clean."
constraining-and-distillation-both-trade-generality-for-reliability-speed-and-cost.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note uses ""hallucinates"" once (""never hallucinates 7×8=54""), which is standard LLM vocabulary rather than a claim about mental states. No other anthropomorphic language detected."
distillation.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note avoids attributing mental states to models. Agents are described as ""performing,"" ""needing,"" ""facing"" tasks — operational language, not cognitive. ""The model"" does not appear as a subject with mental-state verbs. The closest case is ""a collaborator who needs the current strategic picture,"" but ""collaborator"" here refers to a human or agent in a functional role, not to a model's internal state."
ephemeral-computation-prevents-accumulation.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"""The system cannot get better at recurring problems"" uses ""get better"" which could be borderline, but in context it describes observable behavior (performance improvement across runs) rather than attributing cognition. ""Every pattern the system discovers"" uses ""discovers,"" but this describes the computational event of arriving at a pattern, not a mental state. The note consistently uses ""system"" as subject rather than ""model"" or ""agent,"" keeping the language at the system level. No problematic anthropomorphism."
files-not-database.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note discusses agents in terms of tool access (""Agents use Read/Write/Grep"") rather than mental states. No problematic anthropomorphic language detected. Clean."
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note says LLMs ""get distracted,"" ""conflate evidence with opinion,"" and ""skip qualifications when the argument feels strong."" These sound anthropomorphic, but the note explicitly frames them as ""surprisingly human-like failure modes"" and flags them as ""un-machine-like"" — the anthropomorphic quality is deliberate and acknowledged, not accidental. The note is making a specific claim that these behaviors resemble human failures, which is the entire point. This is intentional framing, not careless attribution."
learning-is-not-only-about-generality.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note uses ""system"" as its subject throughout, which is appropriate for the general framing. ""A system that can now multiply without hallucinating has learned"" uses ""learned"" deliberately — the note is explicitly arguing that capacity changes constitute learning. No unintended anthropomorphism."
link-contracts-framework.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note uses ""reader"" and ""agents"" as subjects, which are appropriate for their respective sections. The agent section uses behavioral language (""Prefer Reference/Evidence when verifying claims,"" ""Skip Background when time/context is tight"") that describes agent behavior without attributing cognitive states. No verbs implying understanding, belief, or knowledge are used for agents. Clean."
scenarios.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"No language attributing human mental states to models. The note discusses human workflows, not model behavior. Clean."
spec-mining-as-codification.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note consistently uses mechanistic language: ""the system does tasks,"" ""the system becomes more reliable,"" ""the system distills stochastic regularities."" No anthropomorphic attribution of mental states to models. ""Watch the system do tasks"" uses ""watch"" for the human observer, not the system. Clean."
stale-indexes-are-worse-than-no-indexes.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note uses ""agent"" throughout, which in this KB's vocabulary refers to both human and LLM operators. ""She falls back to search,"" ""feels oriented,"" and ""stops looking"" describe observable behavior patterns rather than attributing mental states to a model specifically. The language is appropriate for the note's abstraction level. Clean."
text-testing-framework.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note discusses LLM judges in Section 6 (""LLM judges not deterministic,"" ""Judges can be lenient"") but uses ""judge"" as a functional role label, not an anthropomorphic attribution. No verbs implying mental states or agency are applied to models. Clean."
unified-calling-conventions-enable-bidirectional-refactoring.md,prose-review,CLEAN,2,1,Anthropomorphic framing,"The note uses ""the LLM sees both as callable functions"" and ""the LLM outputs a string."" These are borderline but defensible — ""sees"" here means ""has in its context"" and ""outputs"" is literal. No language attributes beliefs, understanding, or knowledge possession to the model."
agent-context-is-constrained-by-soft-degradation-not-hard-token-limits.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus in the note. The ""two dimensions"" decomposition (volume and complexity) is presented in prose and argued through evidence and mechanism, not through decorative formalism."
agent-context-is-constrained-by-soft-degradation-not-hard-token-limits.md,prose-review,CLEAN,2,0,Redundant restatement,"Sections open with new content rather than restating prior conclusions. The opening paragraph of ""The soft bound is invisible and undisclosed"" does briefly echo the hard/soft distinction, but it does so to set up the new ""visible vs. invisible"" axis, not to restate the prior section's conclusion. The interaction subsection similarly advances rather than repeats."
agent-statelessness-makes-routing-architectural-not-learned.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or variable-based decompositions. The numbered lists and layered hierarchy (CLAUDE.md → skill descriptions → skill bodies → type templates → methodology notes) are structural, not pseudo-formal. They describe concrete loading stages, not mathematical relationships."
agent-statelessness-makes-routing-architectural-not-learned.md,prose-review,CLEAN,2,0,Redundant restatement,"The opening paragraphs of ""Progressive disclosure replaces navigation intuition,"" ""The degradation cliff,"" and ""Source vs. compiled"" each introduce new content rather than restating prior sections. ""Design consequences"" opens with ""Three requirements follow:"" which is a clean transition. No redundant restatement detected."
agentic-systems-interpret-underspecified-instructions.md,prose-review,CLEAN,2,0,Pseudo-formalism,"The ASCII diagrams (Spec -> choose interpretation -> execute -> output; LLM -> Tool -> LLM; constrain/relax spectrum) are schematic rather than pseudo-formal. They don't pretend to be mathematical; they summarize structure visually. Removing them would lose clarity. No variables, no equations, no notation that claims precision it doesn't deliver."
agentic-systems-interpret-underspecified-instructions.md,prose-review,CLEAN,2,0,Redundant restatement,"Sections build on each other without restating prior conclusions. The ""Constraining and Relaxing"" section doesn't re-explain the two-phenomena distinction; it references it implicitly through the constrain/relax framing. ""Testing and Debugging"" opens with a forward reference to the two phenomena rather than re-explaining them. No section could lose its opening paragraph without damage."
