note,review_type,level,note_warn_count,check_warn_count,check,finding
constraining-during-deployment-is-continuous-learning.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title: it establishes Simon's definition of learning as capacity change, shows constraining meets every part of that definition, gives concrete examples (format_date, system prompts, validation scripts), and explicitly scopes itself as ""a subset claim, not the umbrella claim."" No drift detected."
constraining.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title ""Constraining"" promises a definitional overview. The body delivers: defines constraining as narrowing the interpretation space, positions it alongside distillation, lays out the constraining spectrum (from conventions to codification), covers the reverse operation (relaxing), and maps the orthogonal relationship to distillation. Scope matches — the note is a comprehensive definition, not a narrower claim."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers on the title. It establishes context as the single scarce resource (paragraphs 1-2), explains why growing windows do not resolve the problem (section ""Growing windows address volume but not complexity""), and derives six architectural responses from context scarcity (section ""Architectural responses""). The title's claim — that context efficiency is central — is exactly what the body argues and operationalizes."
continuous-learning-requires-durability-not-weight-updates.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim. It establishes the ephemeral/durable boundary as the real dividing line (paragraph 3), grounds it in Simon's capacity-change definition (paragraph 2), and closes by treating weight updates and symbolic artifacts as two substrates rather than real vs. metaphorical learning (paragraph 5). No drift detected."
decomposition-heuristics-for-bounded-context-scheduling.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises decomposition heuristics for bounded-context scheduling; the body delivers exactly that — eight named heuristics, an optimization framing, empirical grounding from two sources, and open questions. No drift detected."
deploy-time-learning-is-agile-for-human-ai-systems.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body establishes the structural parallel (same five-step learning loop), then identifies the precise divergence (agile assumes full codification; deploy-time learning maintains a permanent hybrid). This supports the title's ""is agile for"" framing — an adaptation to a new domain, not an identity claim. No drift detected."
deterministic-validation-should-be-a-script.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title: it identifies the deterministic subset of /validate checks, contrasts them with judgment-based checks using the oracle strength spectrum, and argues they should become a Python script. No drift between title promise and body delivery."
distillation-status-determines-directory-placement.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body argues exactly what the title promises -- that the instructions/notes directory split should be drawn at ""distilled into a procedure."" The trigger (WRITING.md), supporting reasons, evaluation criteria, and open questions all stay within the title's scope. No drift detected."
distilled-artifacts-need-source-tracking-at-the-source.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body establishes exactly what the title promises: distilled artifacts should stay link-free for focus (paragraph 1), but sources need forward pointers to distilled targets for staleness detection (paragraph 2 and the ""Source-side tracking"" section). The ""Two audiences, one link direction"" table reinforces the claim without drifting beyond it."
document-classification.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"Title promises a classification system; body delivers a base types table with structural tests and verifiability criteria for each type, plus a migration table from old flat types. Scope matches."
enforcement-without-structured-recovery-is-incomplete.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim: it identifies the gap (no recovery column in the enforcement gradient), introduces structured recovery strategies from the ABC framework, maps recovery viability to oracle strength, and quantifies the cost of missing recovery via the Drift Bounds Theorem. No drift between what the title promises and what the body delivers."
entropy-management-must-scale-with-generation-throughput.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's proportionality claim: it explains the compounding mechanism (paragraph 1), provides empirical evidence from OpenAI's Codex team at 1M LOC scale (Evidence section), and draws concrete implications for the KB (Implications section). The KB-specific material extends but does not drift from the core claim."
ephemeral-computation-prevents-accumulation.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim: it defines the ephemeral/accumulating fork, catalogs what ephemerality buys and costs, and frames ephemerality as anti-codification. The broader framing (spectrum between ephemeral and codified, the codification-relaxing dynamic) extends the claim rather than drifting from it — the title's assertion remains the central organizing thesis throughout."
error-correction-works-above-chance-oracles-with-decorrelated-checks.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises two conditions for error correction: above-chance oracles and decorrelated checks. The body delivers on both — Section ""The amplification condition: TPR > FPR"" establishes the oracle condition with the scaling law, and Section ""Decorrelation: the binding constraint for LLM checks"" develops the independence requirement with concrete strategies. The body also extends into practical implications (ways to construct oracles, knowledge system applications), but these follow naturally from the two stated conditions. No drift."
evaluation-automation-is-phase-gated-by-comprehension.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body establishes a three-phase sequence (comprehension, specification, generalization) where comprehension is the first gate. The ""Practical implication"" section reinforces the gating claim with concrete stage gates. The body directly supports the title's assertion."
evolving-understanding-needs-re-distillation-not-composition.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim. It argues that fragment composition becomes infeasible for evolving understanding (three specific reasons in ""Why composition is expensive here""), proposes re-distillation as the alternative, gives conditions for when the pattern applies, and provides the theorist tool as illustrative evidence. No drift detected."
first-principles-reasoning-selects-for-explanatory-reach-over-adaptive-fit.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim. It introduces the adaptive/explanatory distinction, defines reach as the distinguishing property, then explicitly connects it: ""The KB's first-principles methodology is, in Deutsch's terms, a filter that selects for explanatory reach over adaptive fit."" The remaining sections (computational-model examples, negative test, programming fast-pass) all elaborate on that central claim without drifting."
frontloading-spares-execution-context.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises that frontloading spares execution context, and the body delivers on this: the opening paragraph states the claim, ""The context saving"" section explains the mechanism, ""What qualifies for frontloading"" defines scope, and the PE section elaborates the theoretical framing. The PE material is substantial but is presented as explaining *why* frontloading works (mechanism behind the claim), not as a separate claim drifting from the title."
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises: establishes empirical failure mode overlap via Lampinen et al. (syllogisms, Linda problem, Wason task), derives the per-convention evaluation methodology, and marks the Wason task as a concrete transfer boundary. The chain-of-thought discussion in the penultimate paragraph supports the main claim rather than drifting from it."
in-context-learning-presupposes-context-engineering.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim: it presents Amodei's position (in-context learning suffices), argues that something must select and load the right knowledge before the model sees it, identifies that something as context engineering, and shows that this machinery improves over deployment. The extension into deploy-time learning is a natural consequence of the core claim, not scope drift."
indirection-is-costly-in-llm-instructions.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises: it establishes why indirection is costly (context competition, interpretive overhead, error risk), contrasts with the code cost model, identifies specific indirection patterns, proposes build-time resolution as the fix, and draws the boundary between eliminable and necessary indirection. No drift."
information-value-is-observer-relative.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body establishes the observer-relativity claim through prior work (relevance theory, decision theory, bounded rationality, Bayesian decision theory), acknowledges the classical information-theory exception, and then applies the claim to KB design. The application section is clearly scoped under ""Why this matters for the KB"" and doesn't displace the core argument. Title and body agree."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim: it presents Chollet's blackbox framing, argues that repo artifacts break the analogy because they are inspectable (unlike weights), and maps ML failure modes to codification equivalents where every mitigation depends on inspectability. The final section on the verifiability gradient as the ""Keras"" answer extends the argument but stays within scope — it is presented as an implication of the core inspectability claim, not a separate thesis."
instruction-specificity-should-match-loading-frequency.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim. It establishes a 4-tier loading hierarchy, explains the progressive disclosure principle, and gives concrete examples of what belongs at each level (universal rules in CLAUDE.md, task-specific rules in targeted files). No drift between title promise and body delivery."
instructions-are-skills-without-automatic-routing.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body's core argument matches the title: instructions share distillation quality and format with skills, differing only in discoverability machinery. The extended sections (execution optimization, adjacent concept distinctions, creation process, platform independence) all support or elaborate the central claim without drifting from it."
kb-goals-in-always-loaded-context-guide-inclusion-decisions.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim. It establishes the inclusion-decision gap (WRITING.md lacks domain scope), argues goals belong in always-loaded context (three reasons in ""Where goals belong""), details what varies per installation, provides fill-in guidance, and addresses the relationship to reach. No drift detected."
knowledge-storage-does-not-imply-contextual-activation.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body establishes the title claim directly (storage vs. activation distinction, expert-witness failure mode) and then extends it through the question-generation bottleneck, expertise gap, and initiative gradient. All extensions flow from the core claim. The title remains an accurate umbrella for the full body."
legal-drafting-solves-the-same-problem-as-context-engineering.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises that legal drafting and context engineering address the same problem. The body delivers on this by identifying the shared structure (NL specs for judgment-based interpreters), mapping specific techniques with tightness ratings, analyzing the constraining/codification asymmetry in law, and grounding the parallel through the ABC case study. The body's scope extends into implications and open questions, but these all flow from and support the central claim. No drift detected."
linking-theory.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises a note about linking theory; the body collects seven established claims about linking, proposes a candidate theory (links as decision-cost reducers), derives five predictions, and lists open questions. The body delivers exactly what the title promises."
llm-context-is-a-homoiconic-medium.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title claims LLM context is a homoiconic medium. The body defines what that means (instructions and data share representation), establishes precedents (Lisp, Emacs, Smalltalk, Prolog, Tcl, Rebol/Red, XSLT), then traces consequences in both directions (extensibility benefits and scoping/injection/discoverability costs). The body delivers exactly what the title promises, with no drift in either direction."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body supports the title on both axes: it argues the rationale for staging (operations start manual, need varied-context repetition before codification) and provides the actual catalogue with per-entry distillation status. No drift detected."
mechanistic-constraints-make-popperian-kb-recommendations-actionable.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers what the title promises: it identifies three mechanistic constraints (underspecification forces conjecture, composed-without-scoping prevents ambient criticism, context efficiency prevents load-everything checking), then derives three practices from those constraints. The argument chain runs constraint-to-practice throughout; no drift."
memory-management-policy-is-learnable-but-oracle-dependent.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers on both halves of the title. ""What it learns: the policy, not the operations"" establishes learnability; ""Why it works: the oracle"" and ""Comparison to KB learning"" establish oracle dependency. The body extends into substrate splits and KB implications, but these serve the title's claim rather than drifting from it."
methodology-enforcement-is-constraining.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title claim by mapping enforcement layers onto the constraining spectrum, showing how each layer trades flexibility for reliability by reducing semantic underspecification and execution indeterminism. The maturation trajectory, current state, and open questions sections are consequences and applications of this framing, not scope drift."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers what the title promises. It introduces the bounded observer's extraction gap, references Kim's concept, then grounds the claim via two mechanisms (naming amortizes discovery cost; distillation explains observer-relative variation). The open questions and testability discussion extend the title's claim without drifting from it."
operational-signals-that-a-component-is-a-relaxing-candidate.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises operational signals for identifying relaxing candidates, and the body delivers exactly that: six named signals, guidance on using them, and open questions. The ""Using the signals"" section and ""Open questions"" section extend but don't drift from the title's scope. The body supports the title throughout."
oracle-strength-spectrum.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises a spectrum of oracle strength. The body delivers: defines five points on the spectrum (hard, soft, interactive, delayed, no oracle), maps the bitter lesson to the spectrum, proposes ""harden the oracle"" as the engineering move, decomposes hardening into manufacture/amplify/monitor, and explores the generator/verifier dependency. Title and body are well aligned."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title: it explains why routing instructions should optimize for high-frequency decisions, identifies periodic hygiene as low-frequency operational maintenance, names the two blurred responsibilities (routing vs operations), and points to the maintenance operations catalogue as the correct home."
pointer-design-tradeoffs-in-progressive-disclosure.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises ""pointer design tradeoffs in progressive disclosure."" The body delivers exactly that: defines pointers, identifies three axes (context-specificity, cost, reliability), compares three pointer types across those axes, provides a concrete OpenViking comparison, and draws design implications. No drift."
process-structure-and-output-structure-are-independent-levers.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises: it defines both levers, provides empirical support (Ugare & Chandra 2026), maps both KB mechanisms (distribution selection, interpretation narrowing) onto the two lever types, and identifies open questions about their interaction. No drift in either direction."
prompt-ablation-converts-human-insight-to-deployable-framing.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers what the title promises. The 8-step pattern describes the full conversion pipeline from human finding (step 1) through ablation (steps 2-6) to deployment (step 8). The ""Why it works"" section grounds the mechanism. The ""Deployments"" section documents two real instances where the conversion produced deployed artifacts. No drift detected."
quality-signals-for-kb-evaluation.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises a catalogue of quality signals for KB evaluation, and the body delivers exactly that — organized into static signals (graph topology, content proxies, structural health), metamorphic relations, compound signals, LLM-hybrid approaches, and agent-centric signals. The body extends beyond pure cataloguing into the ""many weak signals"" hypothesis and a learning-loop proposal, but the opening paragraph scopes this explicitly, and for a speculative brainstorming note this breadth is expected rather than scope drift."
reverse-compression-is-the-failure-mode-where-llm-output-expands-without-adding-information.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title names and defines reverse-compression as a failure mode. The body supports this by defining the concept, developing the epiplexity measure as the right test, explaining how linked KBs resist it, and sketching a validation gate. All sections serve the title's claim. The body extends naturally into implications (KB resistance, validation heuristics) but does not drift away from what the title promises."
rlm-has-the-model-write-ephemeral-orchestrators-over-sub-agents.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises in two sections: ""What RLM gets right"" establishes the model-writes-orchestrators claim with a mapping table and mechanism explanation; ""Ephemerality"" addresses the ephemeral qualifier and its trade-offs. No drift in either direction."
scheduler-llm-separation-exploits-an-error-correction-asymmetry.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body develops exactly what the title promises. It grounds the asymmetry in three phenomena, shows how each affects bookkeeping vs semantic operations differently, provides evidence (ConvexBench, MAKER, the human parallel), states the conjecture explicitly, and acknowledges open questions. No drift detected."
semantic-review-catches-content-errors-that-structural-validation-cannot.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises: a motivating case of a content error that passed structural validation, four specific semantic checks that structural validation cannot perform, their placement in the testing pyramid, and the review skill as implementation target. No drift in either direction."
semantic-sub-goals-that-exceed-one-context-window-become-scheduling-problems.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim. It establishes the mechanism (symbolic loops: partition, judge, aggregate), gives two concrete scenarios (collection work and corpus contradiction detection), explains the recursive case, and discusses framework consequences. All content stays within the title's scope."
session-history-should-not-be-the-default-next-context.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title claim: it separates storage from loading decisions, explains why chat and tool-loop defaults are wrong for orchestration, walks through three trace types with different loading profiles, and concludes with a practical principle favoring artifact-first loading over transcript inheritance. No drift detected."
short-composable-notes-maximize-combinatorial-discovery.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises that short composable notes maximize combinatorial discovery. The body delivers: (1) the co-loading mechanism under bounded context, (2) the probabilistic gain from breadth of independent perspectives, (3) prior work grounding (Zettelkasten, modular design, faceted classification), (4) concrete evidence from the improvement log, and (5) the design rule ""one claim, one note."" Title and body agree on scope and claim."
silent-disambiguation-is-the-semantic-analogue-of-tool-fallback.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers the analogy the title promises: it opens with the tool-fallback pattern, maps it to unacknowledged spec ambiguity at the semantic layer, and shows the shared observability failure. The distinction from interpreter failure and explicit delegation sharpens scope without drifting."
skills-derive-from-methodology-through-distillation.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises: it argues against codification and constraining as descriptions of the methodology-to-skill relationship, makes the positive case for distillation, and explores consequences (context-budget operation, permanent infrastructure). No drift in either direction."
soft-bound-traditions-as-sources-for-context-engineering-strategies.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"Title promises a catalog of soft-bound traditions as sources for context engineering. Body delivers a table of twelve traditions with bounded-processor framing, a three-tier transfer assessment (already transferred / plausible / aspirational), analysis of transfer blockers, and KB implications. Scope and content match."
solve-low-degree-of-freedom-subproblems-first-to-avoid-blocking-better-designs.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body establishes exactly what the title promises: it explains the heuristic via the kitchen example, generalizes it to a constrained-search sequencing rule, and applies it to agent workflows. No drift detected."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body uses OpenProse as a case study to establish exactly the title's claim: naming control flow and externalizing state recovers scoping (cleaner frame boundaries, reduced ambiguity, resumability) but not yet error correction (hard-oracle enforcement, deterministic parsing). The body's explicit statement ""Syntax and file protocols can recover scoping, resumability, and some orchestration discipline before they recover hard reliability"" directly matches the title. The additional distinction from tool-use frameworks is within scope -- it clarifies what specification-level separation is not."
specification-strategy-should-follow-where-understanding-lives.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises. It defines three strategies, maps each to the phase where its relevant understanding is available, diagnoses the ""competing ideologies"" pattern as a phase error, and closes with the strongest version: ""move the disambiguation burden to the earliest artifact that can carry it truthfully."" No drift."
stale-indexes-are-worse-than-no-indexes.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body establishes the title's claim in the first two paragraphs (the asymmetry between no-index and stale-index), then extends into defenses and the critical creation moment. The extensions are practical consequences of the claim, not drift away from it. The body does generalize beyond indexes to ""any authoritative artifact"" in paragraph 3, but this is clearly marked as a generalization and the core argument stays on indexes as promised by the title."
structured-output-is-easier-for-humans-to-review.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises: an argument that structured output aids human review. The body stays in scope — it positions this as one of three independent arguments for types, explicitly deferring the other two to linked notes rather than covering them here."
synthesis-is-not-error-correction.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title claims synthesis is not error correction; the body establishes exactly this by defining synthesis vs voting as distinct operations with opposite failure modes, then demonstrates the distinction through two empirical cases (Kim et al. tested synthesis, MAKER tested voting). The reframing of Kim et al.'s results is an application of the title's claim, not a separate argument -- the scope holds."
systematic-prompt-variation-serves-verification-and-diagnosis-not-explanatory-reach-testing.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly the three-way distinction the title promises, with a clear summary table separating verification, diagnosis, and reach testing by what is varied, what is held fixed, and what counts as success. The body also covers a fourth adjacent method (prompt ablation) but is transparent about its ""adjacent but distinct"" status; the core claim is fully supported."
the-augmentation-automation-boundary-is-discrimination-not-accuracy.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim through three sections: the accuracy/discrimination distinction (definition), empirical stagnation of discrimination (evidence), and external oracles as the viable path (consequence). No drift detected; the title and body agree on scope and argument."
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises: it explains why chat history won (implementation simplicity, no upfront schema), what it costs (time-ordered accumulation wastes context on false starts and stale reasoning), and when the trade stops being worthwhile (when the bottleneck shifts from information loss to information overload). No drift in either direction."
title-as-claim-enables-traversal-as-reasoning.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body establishes exactly what the title promises: it explains the mechanism (claim titles make ""since [X]"" link constructions possible), gives practical benefits (scanning file tree = scanning arguments), and maps the boundaries (multi-claim specs and definitional notes get topical titles). The extended coverage of exceptions is scope-appropriate since it delineates where the claim holds."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports both halves of the title. Paragraphs 1-2 establish that claim titles expose commitments (contrasted with topic titles that hide them). Paragraph 3 shows the maintenance payoff: cost scales with doubtful claims, not total notes. Paragraph 4 explicitly invokes Popper's falsification criterion. No drift detected."
title-as-claim-makes-overlap-between-notes-visible.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim: it shows how claim titles make overlap visible at the index level with concrete examples, argues the scanning-vs-reading cost reduction, and explains how the benefit compounds with index size. No drift."
trace-derived-learning-techniques-in-related-systems.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises a survey of trace-derived learning techniques across related systems. The body delivers per-system reviews of fifteen code-inspected systems plus two source-only systems, followed by comparative analysis along two named axes (trace ingestion pattern, promotion target), artifact structure taxonomy, borrowable patterns, and open problems. Scope matches throughout."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body directly supports the title's claim across three sections: why the old intuition is reasonable (success implies healthy mechanism in traditional software), what changes with semantic recovery (synthesized fallbacks decouple success from mechanism health), and how this misleads in practice (broken helpers persist behind apparently healthy runs). The note stays focused on the debugging-intuition angle and explicitly positions itself as the human-cognition complement to the parent note on apparent success."
two-context-boundaries-govern-collection-operations.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body defines exactly two boundaries (full-text and index), derives three operational regimes from them, and shows how those regimes govern areas, descriptions, /connect scaling, and library/workshop separation. This matches the title's promise precisely; no drift in either direction."
type-system-enforces-metadata-that-navigation-depends-on.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body delivers exactly what the title promises: it identifies the note base type's description requirement as the enforcement mechanism, explains the text-to-note boundary as the trigger, and argues that without comprehensive enforcement navigation degrades. No drift in either direction."
types-give-agents-structural-hints-before-opening-documents.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body supports the title directly: it explains why agents need pre-opening hints (statelessness, finite context), how types and descriptions provide them, and what makes them trustworthy (verifiability). The extensions into descriptions and verifiability serve the title's claim rather than drifting from it."
unit-testing-llm-instructions-requires-mocking-the-tool-boundary.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body argues that skills' dependencies flow through tool calls, making the tool layer the natural dependency-injection seam, then elaborates the mock architecture and assertion types. The additional sections (constraining framing, open questions) extend the core claim without drifting from it."
vibe-noting.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The body defines the vibe-noting concept, develops the inspectability/verifiability two-axis framework, covers the reverse-compression failure mode, and illustrates the process with its own origin story. All sections serve the topic the title names; no drift detected."
why-directories-despite-their-costs.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"The title promises an explanation of why directories are used despite costs. The body delivers: benefits (scale without tooling, local conventions, metabolic separation), the types-vs-directories orthogonality argument, a detailed cost catalog (7 items), and a current stance with mitigations. Tight alignment."
why-notes-have-types.md,frontmatter-review,CLEAN,0,8,Title-body alignment,"Title promises to explain why notes have types. Body delivers exactly that: six named roles (Navigation, Metadata enforcement, Verification, Extensibility, Output quality, Maturation) each with linked development notes, plus a ""Why free-form, not enum"" design rationale section. No drift detected."
wikiwiki-principle-lowest-friction-capture-then-progressive-refinement.md,frontmatter-review,CLEAN,0,8,Title-body alignment,The title promises two things — lowest-friction capture and progressive refinement in place — and the body delivers both: Evidence section grounds the principle in Cunningham's WikiWikiWeb and maps it to the text→note→structured-claim ladder; Reasoning section explains why in-place refinement matters; Caveats section scopes the limits. No drift detected.
a-knowledge-base-should-support-fluid-resolution-switching.md,frontmatter-review,CLEAN,0,3,Title composability,"""since a knowledge base should support fluid resolution-switching, we designed the index hierarchy to..."" reads naturally as a sentence fragment. The claim-form title composes well."
ad-hoc-prompts-extend-the-system-without-schema-changes.md,frontmatter-review,CLEAN,0,3,Title composability,"""since ad hoc prompts extend the system without schema changes, we designed..."" reads naturally as a sentence fragment. The title functions as a linkable claim."
agent-context-is-constrained-by-soft-degradation-not-hard-token-limits.md,frontmatter-review,CLEAN,0,3,Title composability,"""since agent context is constrained by soft degradation, not hard token limits..."" reads naturally as a sentence fragment. The claim structure composes well in link contexts."
agent-is-a-tool-loop.md,frontmatter-review,CLEAN,0,3,Title composability,"""since 'agent' is a useful technical convention, not a definition, we designed the framework around tool loops"" reads naturally as a sentence fragment. The title works as a linkable prose element."
agent-orchestration-needs-coordination-guarantees-not-just-coordination-channels.md,frontmatter-review,CLEAN,0,3,Title composability,"""since agent orchestration needs coordination guarantees, not just coordination channels, we designed..."" reads naturally as a sentence fragment. The comma-separated contrast (""not just coordination channels"") survives embedding without awkwardness."
agent-orchestration-occupies-a-multi-dimensional-design-space.md,frontmatter-review,CLEAN,0,3,Title composability,"""since agent orchestration occupies a multi-dimensional design space, single-axis taxonomies keep breaking"" reads naturally as a sentence fragment. The title works as a linkable prose element."
agent-runtimes-decompose-into-scheduler-context-engine-and-execution-substrate.md,frontmatter-review,CLEAN,0,3,Title composability,"""since agent runtimes decompose into scheduler context engine and execution substrate, we designed each component independently"" reads naturally as a sentence fragment. The title functions as a linkable prose clause."
agentic-systems-interpret-underspecified-instructions.md,frontmatter-review,CLEAN,0,3,Title composability,"""since agentic systems interpret underspecified instructions, we designed..."" reads naturally as a sentence fragment. The title functions well as a linkable prose element."
agents-md-should-be-organized-as-a-control-plane.md,frontmatter-review,CLEAN,0,3,Title composability,"""since AGENTS.md should be organized as a control plane, we designed the routing table with three layers"" reads naturally as a sentence fragment. The title composes well in linking contexts."
agents-navigate-by-deciding-what-to-read-next.md,frontmatter-review,CLEAN,0,3,Title composability,"""since agents navigate by deciding what to read next, we designed..."" reads naturally as a sentence fragment. Works as inline link text."
alexander-patterns-and-knowledge-system-design.md,frontmatter-review,CLEAN,0,3,Title composability,"""since Alexander's patterns connect to knowledge system design at multiple levels, we can draw on his generative-process argument..."" reads naturally as a linkable prose fragment."
apparent-success-is-an-unreliable-health-signal-in-framework-owned-tool-loops.md,frontmatter-review,CLEAN,0,3,Title composability,"""since apparent success is an unreliable health signal in framework-owned tool loops, we added degraded-execution reporting"" reads as natural prose. The title functions as a linkable clause without grammatical awkwardness."
areas-exist-because-useful-operations-require-reading-notes-together.md,frontmatter-review,CLEAN,0,3,Title composability,"""since areas exist because useful operations require reading notes together, we designed..."" reads naturally as a sentence fragment. The title functions as a linkable clause."
automated-synthesis-is-missing-good-oracles.md,frontmatter-review,CLEAN,0,3,Title composability,"""since automated synthesis is missing good oracles, the system cannot run unsupervised"" reads as a natural sentence fragment. The title composes well as a linkable clause."
automating-kb-learning-is-an-open-problem.md,frontmatter-review,CLEAN,0,3,Title composability,"""since automating KB learning is an open problem, we keep building the KB manually"" reads naturally as a sentence fragment. No grammar issues when used as a link in prose."
bitter-lesson-boundary.md,frontmatter-review,CLEAN,0,3,Title composability,"""since the bitter lesson has a boundary, we need to identify which side each component is on"" reads naturally as a sentence fragment. Composes well in linking contexts."
bounded-context-orchestration-model.md,frontmatter-review,CLEAN,0,3,Title composability,"""Bounded-context orchestration model"" is a noun phrase naming a concrete framework artifact. It composes naturally with an article: ""the bounded-context orchestration model shows that..."" — consistent with the convention that framework/model names pass as descriptive artifact labels."
capability-placement-should-follow-autonomy-readiness.md,frontmatter-review,CLEAN,0,3,Title composability,"""since capability placement should follow autonomy readiness, we designed..."" reads naturally as a linked prose fragment. The claim-as-title pattern composes well."
changing-requirements-conflate-genuine-change-with-disambiguation-failure.md,frontmatter-review,CLEAN,0,3,Title composability,"""since changing requirements conflate genuine change with disambiguation failure, we designed the deploy-time learning cycle as a disambiguation loop"" reads naturally as a sentence fragment. The title functions well as a linkable clause."
